cluster_id,cluster_size
0,9
1,14
2,28
3,18
4,31
5,44
6,18
7,5
8,27
9,207
10,7
11,4
12,10
13,84
14,2
15,24
16,10
17,22
18,152
19,71
20,81
21,6
22,39
23,39
24,2
25,52
26,45
27,3
28,129
29,8
30,259
31,2
32,2
33,10
34,6
35,4
36,5
37,23
38,2
39,7
40,64
41,3
42,2
43,9
44,8
45,4
46,47
47,6
48,12
49,19
50,4
51,4
52,39
53,4
54,5
55,62
56,5
57,4
58,10
59,3
60,3
61,40
62,2
63,4
64,30
65,5
66,47
67,9
68,7
69,24
70,4
71,10
72,4
73,2
74,3
75,2
76,7
77,3
78,4
79,38
80,6
81,11
82,7
83,19
84,16
85,6
86,9
87,10
88,10
89,2
90,2
91,3
92,2
93,3
94,7
95,6
96,4
97,3
98,3
99,32
100,5
101,8
102,5
103,2
104,3
105,6
106,34
107,4
108,2
109,7
110,17
111,2
112,6
113,6
114,4
115,6
116,2
117,4
118,8
119,33
120,5
121,3
122,4
123,3
124,3
125,19
126,30
127,9
128,8
129,11
130,14
131,10
132,12
133,8
134,5
135,3
136,4
137,9
138,4
139,2
140,2
141,59
142,4
143,3
144,7
145,5
146,4
147,8
148,8
149,6
150,2
151,4
152,2
153,6
154,9
155,5
156,4
157,3
158,5
159,2
160,8
161,37
162,2
163,5
164,6
165,3
166,3
167,4
168,11
169,20
170,8
171,8
172,12
173,6
174,26
175,13
176,6
177,3
178,2
179,2
180,77
181,3
182,4
183,9
184,26
185,43
186,5
187,2
188,12
189,2
190,19
191,4
192,2
193,3
194,7
195,2
196,5
197,2
198,2
199,17
200,3
201,7
202,6
203,6
204,2
205,8
206,18
207,6
208,2
209,10
210,3
211,2
212,5
213,9
214,3
215,3
216,2
217,18
218,4
219,5
220,2
221,2
222,2
223,7
224,3
225,2
226,2
227,3
228,3
229,3
230,3
231,15
232,8
233,2
234,12
235,4
236,2
237,3
238,6
239,3
240,12
241,3
242,9
243,2
244,7
245,2
246,2
247,2
248,5
249,3
250,3
251,2
252,12
253,2
254,3
255,2
256,4
257,4
258,7
259,2
260,6
261,16
262,6
263,2
264,2
265,10
266,4
267,3
268,2
269,5
270,3
271,3
272,2
273,3
274,8
275,6
276,3
277,3
278,2
279,13
280,2
281,18
282,3
283,2
284,4
285,2
286,3
287,2
288,3
289,2
290,2
291,11
292,13
293,3
294,2
295,6
296,6
297,2
298,3
299,4
300,3
301,3
302,2
303,7
304,3
305,2
306,2
307,4
308,3
309,7
310,3
311,5
312,2
313,2
314,2
315,3
316,2
317,5
318,2
319,7
320,6
321,4
322,3
323,11
324,3
325,2
326,2
327,3
328,2
329,2
330,2
331,2
332,4
333,2
334,2
