cluster_id,cluster_size
0,6
1,5
2,8
3,5
4,8
5,11
6,2
7,2
8,11
9,17
10,6
11,7
12,4
13,3
14,2
15,2
16,2
17,7
18,7
19,15
20,8
21,4
22,28
23,4
24,2
25,14
26,4
27,13
28,2
29,7
30,33
31,2
32,3
33,2
34,9
35,5
36,4
37,6
38,2
39,7
40,4
41,16
42,2
43,2
44,7
45,2
46,5
47,5
48,8
49,7
50,10
51,3
52,4
53,3
54,55
55,5
56,10
57,3
58,4
59,4
60,5
61,35
62,5
63,4
64,6
65,13
66,3
67,2
68,10
69,2
70,2
71,27
72,8
73,2
74,24
75,5
76,31
77,6
78,3
79,14
80,4
81,9
82,2
83,2
84,3
85,10
86,3
87,4
88,14
89,6
90,2
91,3
92,3
93,2
94,4
95,18
96,2
97,11
98,6
99,2
100,2
101,2
102,2
103,7
104,2
105,30
106,3
107,6
108,4
109,2
110,5
111,2
112,2
113,5
114,2
115,5
116,2
117,2
118,2
119,4
120,3
121,29
122,5
123,2
124,4
125,2
126,7
127,2
128,5
129,2
130,2
131,41
132,2
133,3
134,22
135,3
136,5
137,8
138,3
139,2
140,3
141,6
142,7
143,2
144,4
145,3
146,6
147,2
148,4
149,2
150,2
151,2
152,4
153,2
154,23
155,16
156,4
157,2
158,10
159,5
160,5
161,3
162,2
163,6
164,6
165,2
166,2
167,3
168,8
169,4
170,2
171,3
172,3
173,2
174,3
175,10
176,6
177,3
178,5
179,5
180,6
181,13
182,4
183,3
184,10
185,3
186,3
187,3
188,19
189,2
190,5
191,3
192,2
193,2
194,3
195,4
196,3
197,2
198,2
199,2
200,6
201,6
202,20
203,3
204,3
205,7
206,5
207,4
208,12
209,5
210,3
211,3
212,2
213,4
214,2
215,2
216,2
217,3
218,3
219,3
220,3
221,3
222,9
223,2
224,17
225,2
226,2
227,5
228,5
229,4
230,2
231,5
232,34
233,2
234,2
235,3
236,2
237,2
238,2
239,3
240,4
241,3
242,10
243,5
244,3
245,6
246,3
247,2
248,11
249,3
250,2
251,9
252,3
253,2
254,7
255,2
256,7
257,5
258,15
259,5
260,5
261,11
262,4
263,8
264,6
265,8
266,11
267,3
268,2
269,2
270,9
271,5
272,3
273,2
274,13
275,3
276,7
277,11
278,4
279,7
280,2
281,10
282,2
283,4
284,2
285,2
286,2
287,7
288,7
289,2
290,5
291,2
292,2
293,2
294,9
295,4
296,7
297,2
298,3
299,2
300,2
301,2
302,7
303,5
304,2
305,2
306,2
307,210
308,4
309,3
310,4
311,4
312,2
313,2
314,3
315,2
316,64
317,4
318,2
319,7
320,14
321,2
322,2
323,2
324,2
325,2
326,2
327,2
328,13
329,2
330,4
331,4
332,2
333,2
334,2
335,2
336,6
337,3
338,7
339,9
340,7
341,2
342,3
343,2
344,2
345,22
346,3
347,3
348,4
349,4
350,2
351,7
352,2
353,5
354,2
355,16
356,2
357,2
358,15
359,2
360,22
361,3
362,2
363,3
364,3
365,2
366,3
367,6
368,5
369,2
370,7
371,2
372,3
373,2
374,2
375,8
376,2
377,2
378,15
379,4
380,3
381,3
382,2
383,4
384,5
385,4
386,3
387,4
388,4
389,6
390,13
391,5
392,2
393,2
394,4
395,9
396,4
397,2
398,2
399,2
400,5
401,6
402,3
403,4
404,5
405,9
406,17
407,2
408,3
409,79
410,2
411,9
412,3
413,2
414,4
415,7
416,2
417,9
418,3
419,2
420,6
421,2
422,2
423,6
424,2
425,3
426,4
427,5
428,2
429,3
430,2
431,9
432,3
433,3
434,2
435,3
436,4
437,4
438,2
439,2
440,7
441,2
442,2
443,3
444,2
445,15
446,3
447,5
448,3
449,3
450,4
451,2
452,3
453,2
454,2
455,6
456,10
457,3
458,2
459,2
460,2
461,3
462,2
463,7
464,3
465,2
466,2
467,3
468,5
469,11
470,4
471,2
472,2
473,2
474,4
475,5
476,3
477,2
478,3
479,8
480,2
481,2
482,5
483,3
484,2
485,2
486,12
487,2
488,3
489,2
490,4
491,9
492,14
493,2
494,2
495,2
496,4
497,4
498,2
499,2
500,6
501,2
502,2
503,2
504,2
505,2
506,2
507,3
508,2
509,2
510,2
511,2
512,7
513,3
514,7
515,3
516,3
517,2
518,6
519,2
520,2
521,2
522,3
523,6
524,2
525,4
526,4
527,5
528,2
529,10
530,2
531,2
532,2
533,2
534,2
535,14
536,16
537,4
538,2
539,5
540,4
541,4
542,4
543,3
544,4
545,2
546,11
547,5
548,2
549,4
550,2
551,2
552,5
553,3
554,2
555,2
556,3
557,7
558,5
559,2
560,3
561,2
562,2
563,2
564,4
565,2
566,2
567,4
568,10
569,2
570,3
571,3
572,4
573,2
574,2
575,3
576,5
577,5
578,2
579,3
580,3
581,3
582,4
583,5
584,2
585,2
586,5
587,2
588,5
589,2
590,2
591,2
592,3
593,2
594,2
595,3
596,3
597,4
598,3
599,2
600,5
601,2
602,4
603,3
604,5
605,4
606,3
607,4
608,2
609,2
610,3
611,4
612,13
613,11
614,2
615,2
616,6
617,2
618,2
619,2
620,3
621,2
622,2
623,2
624,2
625,2
626,2
627,3
628,2
629,4
630,2
631,2
632,2
