cluster_id,cluster_size
0,9
1,5
2,22
3,5
4,8
5,11
6,4
7,2
8,11
9,24
10,6
11,7
12,4
13,3
14,2
15,2
16,2
17,7
18,7
19,15
20,13
21,4
22,35
23,4
24,2
25,14
26,4
27,13
28,2
29,7
30,45
31,2
32,3
33,3
34,2
35,10
36,3
37,5
38,4
39,6
40,2
41,4
42,16
43,2
44,2
45,7
46,2
47,5
48,6
49,8
50,72
51,10
52,3
53,4
54,3
55,56
56,5
57,10
58,3
59,7
60,4
61,5
62,35
63,5
64,4
65,6
66,13
67,3
68,2
69,10
70,2
71,2
72,27
73,8
74,2
75,24
76,5
77,35
78,6
79,3
80,14
81,4
82,9
83,2
84,2
85,3
86,11
87,3
88,4
89,6
90,2
91,3
92,3
93,2
94,4
95,19
96,2
97,11
98,7
99,2
100,2
101,2
102,9
103,2
104,30
105,3
106,6
107,4
108,2
109,5
110,2
111,2
112,5
113,2
114,7
115,2
116,2
117,2
118,4
119,3
120,48
121,5
122,2
123,4
124,2
125,7
126,2
127,5
128,2
129,2
130,41
131,2
132,3
133,23
134,3
135,5
136,8
137,3
138,2
139,3
140,6
141,3
142,7
143,2
144,4
145,3
146,6
147,2
148,4
149,2
150,2
151,2
152,4
153,2
154,23
155,16
156,4
157,2
158,10
159,5
160,8
161,5
162,2
163,6
164,6
165,2
166,2
167,3
168,8
169,4
170,2
171,3
172,3
173,2
174,3
175,10
176,4
177,6
178,3
179,5
180,7
181,6
182,13
183,4
184,3
185,10
186,3
187,3
188,3
189,2
190,5
191,3
192,2
193,2
194,3
195,4
196,3
197,2
198,2
199,2
200,6
201,6
202,36
203,3
204,3
205,7
206,5
207,4
208,5
209,3
210,6
211,3
212,2
213,4
214,2
215,2
216,3
217,3
218,3
219,2
220,3
221,3
222,3
223,9
224,2
225,17
226,2
227,2
228,5
229,6
230,4
231,2
232,5
233,34
234,2
235,2
236,3
237,2
238,2
239,2
240,3
241,5
242,10
243,3
244,6
245,5
246,11
247,7
248,2
249,9
250,3
251,2
252,7
253,2
254,7
255,5
256,17
257,5
258,5
259,11
260,4
261,8
262,6
263,9
264,11
265,3
266,2
267,2
268,17
269,16
270,2
271,13
272,3
273,7
274,11
275,4
276,7
277,2
278,10
279,2
280,4
281,2
282,2
283,2
284,7
285,7
286,2
287,8
288,2
289,2
290,2
291,9
292,4
293,7
294,2
295,3
296,2
297,2
298,2
299,7
300,5
301,2
302,2
303,2
304,211
305,4
306,3
307,4
308,4
309,2
310,3
311,2
312,4
313,2
314,7
315,14
316,3
317,2
318,2
319,2
320,2
321,2
322,2
323,4
324,4
325,2
326,2
327,2
328,2
329,6
330,3
331,9
332,9
333,7
334,2
335,3
336,2
337,2
338,22
339,3
340,3
341,4
342,9
343,2
344,7
345,2
346,5
347,2
348,16
349,2
350,2
351,15
352,2
353,22
354,3
355,2
356,3
357,3
358,2
359,3
360,6
361,5
362,2
363,7
364,2
365,3
366,2
367,2
368,8
369,2
370,15
371,4
372,3
373,3
374,6
375,4
376,9
377,4
378,3
379,4
380,6
381,13
382,8
383,2
384,2
385,4
386,9
387,4
388,2
389,2
390,3
391,5
392,6
393,3
394,5
395,9
396,17
397,2
398,3
399,79
400,2
401,9
402,2
403,4
404,7
405,2
406,9
407,3
408,2
409,6
410,2
411,2
412,6
413,2
414,3
415,4
416,5
417,2
418,3
419,2
420,9
421,3
422,3
423,2
424,3
425,4
426,4
427,2
428,2
429,7
430,2
431,2
432,3
433,2
434,15
435,3
436,3
437,3
438,4
439,2
440,2
441,2
442,7
443,10
444,3
445,2
446,2
447,2
448,3
449,2
450,8
451,3
452,2
453,2
454,3
455,5
456,11
457,8
458,2
459,2
460,4
461,5
462,3
463,2
464,3
465,8
466,2
467,2
468,5
469,3
470,2
471,2
472,12
473,2
474,2
475,4
476,9
477,15
478,2
479,2
480,2
481,2
482,4
483,4
484,2
485,2
486,2
487,2
488,2
489,2
490,2
491,3
492,2
493,2
494,2
495,2
496,7
497,3
498,7
499,3
500,3
501,6
502,2
503,2
504,2
505,3
506,6
507,2
508,4
509,4
510,6
511,2
512,10
513,2
514,2
515,2
516,2
517,3
518,14
519,4
520,4
521,4
522,4
523,3
524,6
525,2
526,11
527,5
528,2
529,4
530,2
531,2
532,5
533,3
534,2
535,2
536,7
537,2
538,3
539,2
540,2
541,2
542,4
543,2
544,2
545,4
546,10
547,2
548,3
549,3
550,2
551,3
552,7
553,5
554,2
555,3
556,3
557,3
558,4
559,5
560,2
561,2
562,5
563,2
564,5
565,2
566,2
567,2
568,3
569,2
570,2
571,3
572,3
573,4
574,3
575,2
576,5
577,2
578,7
579,5
580,4
581,4
582,3
583,4
584,13
585,11
586,2
587,2
588,6
589,2
590,2
591,3
592,3
593,2
594,2
595,2
596,2
597,2
598,3
599,2
600,4
601,2
602,2
