cluster_id,cluster_size
0,9
1,11
2,28
3,12
4,17
5,39
6,8
7,5
8,11
9,206
10,7
11,4
12,5
13,79
14,2
15,8
16,20
17,66
18,66
19,5
20,3
21,36
22,30
23,2
24,16
25,45
26,3
27,95
28,7
29,231
30,2
31,2
32,10
33,3
34,17
35,4
36,5
37,23
38,2
39,7
40,62
41,2
42,2
43,9
44,5
45,47
46,6
47,12
48,76
49,19
50,4
51,4
52,3
53,34
54,4
55,5
56,60
57,5
58,4
59,10
60,13
61,3
62,2
63,12
64,2
65,4
66,76
67,8
68,2
69,5
70,46
71,9
72,7
73,24
74,4
75,10
76,2
77,2
78,3
79,2
80,7
81,2
82,4
83,38
84,5
85,11
86,36
87,7
88,2
89,3
90,6
91,9
92,10
93,10
94,17
95,2
96,6
97,2
98,16
99,3
100,2
101,3
102,7
103,6
104,6
105,4
106,3
107,3
108,31
109,5
110,8
111,5
112,3
113,6
114,34
115,14
116,4
117,9
118,2
119,7
120,17
121,9
122,5
123,2
124,6
125,6
126,4
127,6
128,2
129,4
130,8
131,4
132,5
133,3
134,4
135,29
136,3
137,3
138,18
139,30
140,4
141,8
142,11
143,13
144,5
145,10
146,12
147,5
148,8
149,5
150,2
151,4
152,4
153,3
154,2
155,2
156,2
157,18
158,59
159,4
160,3
161,7
162,5
163,4
164,8
165,3
166,6
167,4
168,2
169,4
170,2
171,3
172,9
173,3
174,2
175,5
176,4
177,4
178,17
179,2
180,8
181,10
182,22
183,2
184,5
185,6
186,3
187,3
188,3
189,6
190,4
191,5
192,9
193,2
194,20
195,5
196,8
197,12
198,6
199,10
200,26
201,12
202,3
203,2
204,2
205,50
206,17
207,3
208,4
209,7
210,10
211,41
212,5
213,2
214,11
215,2
216,15
217,4
218,2
219,3
220,7
221,7
222,2
223,8
224,5
225,2
226,12
227,5
228,3
229,2
230,2
231,5
232,6
233,2
234,8
235,3
236,17
237,6
238,16
239,2
240,3
241,4
242,10
243,3
244,5
245,9
246,3
247,24
248,3
249,3
250,2
251,5
252,4
253,5
254,2
255,2
256,28
257,3
258,2
259,7
260,3
261,2
262,2
263,3
264,3
265,3
266,3
267,13
268,8
269,2
270,2
271,12
272,4
273,2
274,3
275,5
276,6
277,3
278,10
279,2
280,3
281,2
282,9
283,2
284,7
285,2
286,2
287,2
288,2
289,2
290,5
291,2
292,3
293,2
294,12
295,3
296,2
297,3
298,2
299,4
300,4
301,7
302,2
303,6
304,16
305,3
306,6
307,2
308,2
309,10
310,2
311,3
312,2
313,5
314,3
315,3
316,2
317,3
318,8
319,6
320,3
321,3
322,2
323,12
324,2
325,2
326,18
327,3
328,2
329,4
330,2
331,3
332,2
333,2
334,3
335,2
336,2
337,3
338,2
339,11
340,7
341,3
342,2
343,4
344,6
345,6
346,2
347,2
348,3
349,4
350,3
351,6
352,3
353,5
354,2
355,3
356,7
357,3
358,2
359,2
360,4
361,2
362,3
363,3
364,7
365,3
366,5
367,2
368,2
369,2
370,2
371,3
372,3
373,2
374,5
375,2
376,7
377,6
378,4
379,3
380,13
381,11
382,2
383,2
384,2
385,2
386,3
387,2
388,2
389,2
390,2
391,4
392,2
393,2
