cluster_id,cluster_size
0,9
1,5
2,22
3,5
4,8
5,11
6,4
7,2
8,11
9,24
10,6
11,7
12,4
13,3
14,2
15,2
16,2
17,7
18,7
19,15
20,13
21,13
22,51
23,4
24,2
25,14
26,14
27,13
28,2
29,10
30,45
31,2
32,3
33,3
34,2
35,10
36,3
37,13
38,4
39,6
40,2
41,4
42,16
43,2
44,2
45,7
46,2
47,6
48,6
49,8
50,72
51,10
52,3
53,4
54,3
55,136
56,5
57,20
58,4
59,5
60,45
61,5
62,4
63,6
64,13
65,3
66,2
67,10
68,2
69,2
70,27
71,8
72,2
73,24
74,5
75,37
76,6
77,3
78,2
79,20
80,4
81,10
82,2
83,2
84,4
85,11
86,3
87,4
88,6
89,2
90,3
91,3
92,2
93,4
94,19
95,5
96,11
97,7
98,2
99,2
100,2
101,9
102,2
103,39
104,3
105,6
106,4
107,7
108,2
109,2
110,5
111,2
112,7
113,2
114,2
115,3
116,4
117,3
118,48
119,5
120,6
121,4
122,4
123,2
124,3
125,7
126,5
127,2
128,2
129,41
130,2
131,3
132,23
133,3
134,5
135,8
136,3
137,2
138,3
139,6
140,3
141,7
142,2
143,4
144,3
145,6
146,4
147,4
148,2
149,2
150,2
151,4
152,2
153,23
154,16
155,4
156,2
157,10
158,5
159,8
160,5
161,2
162,6
163,6
164,2
165,2
166,3
167,8
168,4
169,2
170,3
171,3
172,14
173,2
174,10
175,4
176,3
177,5
178,8
179,6
180,13
181,11
182,3
183,10
184,3
185,3
186,3
187,2
188,5
189,3
190,2
191,2
192,3
193,4
194,3
195,2
196,2
197,2
198,213
199,12
200,36
201,3
202,3
203,7
204,5
205,4
206,3
207,5
208,3
209,6
210,3
211,2
212,4
213,2
214,3
215,4
216,3
217,2
218,3
219,3
220,3
221,9
222,2
223,17
224,2
225,2
226,5
227,6
228,4
229,10
230,34
231,2
232,2
233,3
234,6
235,3
236,2
237,3
238,5
239,3
240,6
241,5
242,11
243,7
244,2
245,9
246,7
247,2
248,7
249,2
250,7
251,5
252,20
253,5
254,17
255,4
256,8
257,6
258,10
259,11
260,3
261,2
262,2
263,37
264,17
265,3
266,13
267,3
268,7
269,11
270,4
271,7
272,2
273,10
274,2
275,4
276,2
277,2
278,2
279,7
280,7
281,2
282,8
283,2
284,2
285,2
286,9
287,4
288,7
289,2
290,3
291,2
292,2
293,2
294,7
295,5
296,2
297,2
298,4
299,3
300,4
301,4
302,2
303,2
304,4
305,2
306,17
307,2
308,2
309,2
310,4
311,2
312,4
313,2
314,2
315,2
316,3
317,9
318,9
319,7
320,2
321,3
322,2
323,2
324,22
325,3
326,3
327,4
328,2
329,7
330,2
331,5
332,2
333,2
334,2
335,15
336,2
337,22
338,3
339,2
340,3
341,2
342,3
343,6
344,5
345,2
346,7
347,2
348,3
349,2
350,2
351,2
352,4
353,3
354,3
355,6
356,4
357,9
358,4
359,3
360,4
361,13
362,8
363,2
364,2
365,4
366,9
367,4
368,2
369,2
370,3
371,5
372,6
373,3
374,6
375,9
376,17
377,2
378,3
379,2
380,9
381,2
382,4
383,2
384,9
385,3
386,2
387,6
388,2
389,2
390,6
391,2
392,3
393,4
394,5
395,2
396,3
397,2
398,9
399,3
400,3
401,2
402,3
403,4
404,2
405,4
406,2
407,2
408,7
409,2
410,2
411,3
412,2
413,15
414,3
415,3
416,3
417,4
418,2
419,2
420,2
421,10
422,3
423,2
424,2
425,2
426,10
427,3
428,2
429,3
430,3
431,8
432,2
433,13
434,8
435,2
436,2
437,4
438,5
439,3
440,2
441,3
442,8
443,2
444,5
445,3
446,2
447,2
448,12
449,2
450,2
451,4
452,9
453,15
454,2
455,2
456,2
457,4
458,4
459,2
460,2
461,3
462,2
463,2
464,3
465,2
466,2
467,2
468,2
469,2
470,7
471,7
472,3
473,3
474,6
475,2
476,2
477,2
478,3
479,6
480,2
481,4
482,4
483,6
484,2
485,10
486,2
487,2
488,2
489,2
490,3
491,15
492,4
493,4
494,4
495,4
496,3
497,6
498,2
499,11
500,5
501,4
502,2
503,2
504,5
505,3
506,2
507,3
508,2
509,2
510,7
511,3
512,2
513,2
514,2
515,4
516,2
517,4
518,11
519,2
520,3
521,3
522,2
523,3
524,7
525,5
526,3
527,3
528,3
529,4
530,5
531,2
532,2
533,5
534,2
535,5
536,2
537,2
538,2
539,4
540,2
541,2
542,3
543,3
544,4
545,3
546,2
547,5
548,2
549,7
550,5
551,4
552,3
553,13
554,11
555,2
556,2
557,6
558,2
559,2
560,3
561,2
562,2
563,3
564,2
565,2
566,3
567,2
568,4
569,2
570,2
