cluster_id,cluster_size
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,2
11,7
12,3
13,2
14,3
15,2
16,3
17,2
18,3
19,2
20,2
21,2
22,2
23,2
24,2
25,2
26,3
27,2
28,2
29,2
30,2
31,2
32,3
33,2
34,2
35,2
36,3
37,2
38,2
39,2
40,2
41,2
42,3
43,2
44,2
45,2
46,3
47,3
48,2
49,2
50,3
51,2
52,3
53,2
54,3
55,2
56,2
57,2
58,2
59,2
60,3
61,3
62,2
63,2
64,2
65,2
66,2
67,2
68,3
69,2
70,2
71,2
72,2
73,2
74,2
75,3
76,2
77,3
78,3
79,2
80,4
81,2
82,2
83,2
84,2
85,2
86,2
87,2
88,2
89,2
90,2
91,2
92,2
93,2
94,3
95,2
96,2
97,2
98,2
99,3
100,2
101,2
102,3
103,2
104,2
105,2
106,2
107,2
108,2
109,5
110,2
111,2
112,2
113,3
114,2
115,2
116,2
117,2
118,2
119,2
120,3
121,3
122,2
123,2
124,2
125,2
126,3
127,2
128,2
129,3
130,3
131,2
132,2
133,2
134,2
135,5
136,2
137,2
138,2
139,2
140,2
141,2
142,2
143,2
144,4
145,5
146,5
147,5
148,3
149,2
150,5
151,3
152,2
153,2
154,5
155,3
156,2
157,2
158,2
159,2
160,2
161,4
162,2
163,2
164,4
165,2
166,2
167,2
168,3
169,3
170,2
171,2
172,2
173,2
174,3
175,2
176,2
177,2
178,2
179,3
180,2
181,4
182,3
183,2
184,4
185,2
186,2
187,3
188,2
189,2
190,2
191,2
192,2
193,3
194,2
195,2
196,2
197,2
198,2
199,2
200,2
201,2
202,2
203,2
204,2
205,2
206,2
207,2
208,2
209,2
210,2
211,2
212,2
213,2
214,3
215,2
216,2
217,2
218,2
219,2
220,2
221,4
222,2
223,2
224,6
225,2
226,2
227,4
228,11
229,2
230,2
231,2
232,2
233,2
234,2
235,2
236,2
237,2
238,3
239,2
240,2
241,3
242,2
243,2
244,2
245,2
246,2
247,2
248,2
249,5
250,5
251,2
252,2
253,2
254,3
255,3
256,2
257,2
258,2
259,2
260,2
261,2
262,4
263,3
264,3
265,2
266,3
267,3
268,2
269,2
270,2
271,2
272,3
273,3
274,2
275,2
276,3
277,2
278,25
279,2
280,2
281,2
282,3
283,3
284,6
285,5
286,2
287,2
288,2
289,5
290,2
291,2
292,2
293,2
294,2
295,2
296,2
297,2
298,2
299,2
300,2
301,3
302,4
303,2
304,2
305,2
306,3
307,2
308,2
309,2
310,2
311,2
312,2
313,2
314,2
315,2
316,3
317,2
318,2
319,2
320,3
321,2
322,2
323,2
324,2
325,3
326,2
327,2
328,2
329,2
330,4
331,4
332,2
333,2
334,2
335,2
336,4
337,2
338,2
339,2
340,2
341,2
342,2
343,2
344,3
345,3
346,4
347,3
348,2
349,2
350,2
351,2
352,3
353,2
354,2
355,2
356,4
357,2
358,2
359,2
360,2
361,2
362,2
363,2
364,2
365,2
366,2
367,2
368,2
369,2
370,2
371,2
372,2
373,2
374,3
375,2
376,2
377,2
378,2
379,2
380,2
381,2
382,2
383,2
384,2
385,2
386,2
387,2
388,2
389,2
390,2
391,2
392,3
393,2
394,2
395,2
396,2
397,3
398,4
399,2
400,3
401,6
402,8
403,2
404,2
405,2
406,2
407,3
408,3
409,3
410,3
411,2
412,2
413,3
414,3
415,2
416,2
417,2
418,2
419,2
420,3
421,2
422,3
423,2
424,3
425,2
426,2
427,2
428,2
429,2
430,2
431,2
432,2
433,3
434,2
435,2
436,3
437,2
438,3
439,2
440,2
441,2
442,2
443,3
444,4
445,2
446,2
447,2
448,2
449,3
450,2
451,2
452,2
453,3
454,2
455,4
456,2
457,2
458,2
459,2
460,2
461,3
462,2
463,2
464,2
465,3
466,2
467,2
468,4
469,2
470,2
471,3
472,2
473,2
474,2
475,2
476,2
477,2
478,3
479,2
480,2
481,2
482,6
483,2
484,4
485,2
