cluster_id,cluster_size
0,430
1,320
2,44
3,1850
4,4
5,10
6,144
7,88
8,25
9,3
10,3
11,2
12,10
13,6
14,4
15,29
16,9
17,2
18,5
19,130
20,19
21,4
22,19
23,5
24,12
25,91
26,7
27,5
28,17
29,4
30,2
31,3
32,10
33,2
34,7
35,10
36,6
37,3
38,32
39,5
40,2
41,18
42,71
43,8
44,4
45,50
46,9
47,4
48,2
49,3
50,6
51,5
52,2
53,3
54,6
55,6
56,3
57,3
58,4
59,9
60,2
61,16
62,9
63,6
64,3
65,7
66,2
67,2
68,19
69,3
70,6
71,9
72,3
73,4
74,3
75,2
76,2
77,2
78,3
79,9
80,12
81,2
82,5
83,4
84,10
85,2
86,6
87,2
88,4
89,3
90,8
91,13
92,3
93,2
94,14
95,22
96,4
97,2
98,2
99,11
100,13
101,2
102,3
103,3
104,4
105,3
106,7
107,3
108,2
109,2
110,2
111,3
112,11
113,3
114,2
