cluster_id,cluster_size
0,3
1,2
2,4
3,5
4,9
5,2
6,8
7,5
8,4
9,3
10,2
11,2
12,3
13,4
14,6
15,3
16,27
17,3
18,4
19,3
20,2
21,2
22,3
23,11
24,2
25,2
26,2
27,5
28,2
29,3
30,2
31,3
32,3
33,2
34,7
35,5
36,5
37,8
38,6
39,10
40,4
41,7
42,5
43,9
44,3
45,5
46,12
47,2
48,3
49,2
50,7
51,3
52,9
53,4
54,7
55,2
56,2
57,4
58,2
59,2
60,3
61,4
62,4
63,2
64,2
65,7
66,2
67,4
68,5
69,6
70,2
71,3
72,2
73,2
74,4
75,7
76,2
77,4
78,2
79,2
80,2
81,2
82,2
83,6
84,2
85,5
86,2
87,2
88,2
89,2
90,4
91,2
92,3
93,2
94,2
95,2
96,4
97,3
98,13
99,3
100,2
101,3
102,2
103,4
104,35
105,3
106,2
107,2
108,2
109,2
110,4
111,17
112,3
113,2
114,5
115,2
116,6
117,14
118,3
119,4
120,2
121,3
122,2
123,5
124,4
125,4
126,2
127,2
128,2
129,2
130,3
131,2
132,4
133,3
134,12
135,5
136,2
137,2
138,2
139,2
140,10
141,5
142,2
143,2
144,5
145,2
146,2
147,2
148,3
149,6
150,3
151,2
152,2
153,2
154,2
155,4
156,3
157,5
158,3
159,2
160,2
161,2
162,3
163,3
164,3
165,14
166,4
167,2
168,3
169,2
170,2
171,2
172,4
173,11
174,3
175,3
176,3
177,4
178,6
179,4
180,3
181,2
182,2
183,2
184,2
185,2
186,3
187,2
188,12
189,2
190,2
191,3
192,2
193,7
194,3
195,27
196,2
197,2
198,2
199,2
200,2
201,3
202,2
203,3
204,3
205,2
206,5
207,3
208,6
209,3
210,3
211,4
212,2
213,2
214,8
215,3
216,2
217,8
218,3
219,3
220,2
221,2
222,6
223,2
224,3
225,4
226,5
227,5
228,9
229,3
230,2
231,5
232,2
233,6
234,2
235,2
236,2
237,2
238,5
239,2
240,9
241,3
242,2
243,4
244,3
245,7
246,6
247,3
248,2
249,4
250,2
251,2
252,3
253,2
254,2
255,2
256,3
257,2
258,4
259,3
260,2
261,5
262,2
263,8
264,3
265,2
266,3
267,2
268,6
269,2
270,2
271,5
272,3
273,2
274,2
275,2
276,2
277,5
278,2
279,3
280,2
281,2
282,3
283,2
284,3
285,2
286,2
287,2
288,5
289,3
290,2
291,2
292,2
293,2
294,2
295,2
296,13
297,4
298,4
299,2
300,2
301,16
302,2
303,2
304,2
305,2
306,3
307,5
308,2
309,3
310,3
311,6
312,3
313,6
314,6
315,7
316,24
317,2
318,2
319,3
320,2
321,2
322,2
323,3
324,2
325,4
326,4
327,2
328,2
329,3
330,2
331,4
332,4
333,2
334,16
335,2
336,2
337,2
338,2
339,5
340,2
341,2
342,2
343,5
344,3
345,2
346,3
347,6
348,3
349,7
350,2
351,2
352,7
353,2
354,2
355,45
356,2
357,7
358,2
359,2
360,2
361,6
362,2
363,4
364,3
365,6
366,3
367,4
368,3
369,4
370,5
371,6
372,4
373,2
374,2
375,2
376,3
377,3
378,3
379,5
380,3
381,3
382,2
383,2
384,2
385,2
386,57
387,9
388,6
389,3
390,13
391,2
392,5
393,4
394,15
395,5
396,8
397,2
398,2
399,3
400,11
401,4
402,2
403,3
404,3
405,2
406,5
407,3
408,2
409,2
410,2
411,25
412,2
413,3
414,11
415,6
416,2
417,9
418,3
419,3
420,4
421,3
422,2
423,4
424,2
425,2
426,6
427,2
428,2
429,3
430,9
431,3
432,3
433,2
434,15
435,2
436,2
437,2
438,4
439,2
440,3
441,5
442,2
443,2
444,2
445,2
446,5
447,4
448,7
449,4
450,8
451,11
452,3
453,3
454,2
455,2
456,9
457,2
458,2
459,2
460,3
461,2
462,2
463,7
464,6
465,3
466,6
467,3
468,2
469,4
470,2
471,2
472,2
473,2
474,18
475,2
476,2
477,2
478,2
479,4
480,3
481,2
482,2
483,4
484,3
485,11
486,3
487,2
488,2
489,2
490,3
491,4
492,2
493,2
494,4
495,3
496,5
497,2
498,2
499,2
500,2
