cluster_id,cluster_size
0,20
1,310
2,44
3,278
4,1108
5,4
6,10
7,144
8,88
9,150
10,10
11,3
12,3
13,2
14,10
15,6
16,4
17,28
18,103
19,177
20,257
21,9
22,32
23,5
24,124
25,19
26,4
27,19
28,5
29,12
30,58
31,10
32,5
33,7
34,5
35,4
36,17
37,49
38,4
39,2
40,3
41,7
42,4
43,29
44,10
45,2
46,6
47,10
48,4
49,6
50,3
51,32
52,5
53,15
54,2
55,18
56,64
57,8
58,4
59,70
60,45
61,9
62,4
63,2
64,3
65,6
66,5
67,2
68,3
69,6
70,6
71,3
72,3
73,4
74,2
75,16
76,9
77,6
78,3
79,7
80,2
81,2
82,19
83,6
84,2
85,9
86,3
87,4
88,3
89,2
90,2
91,2
92,2
93,2
94,3
95,9
96,12
97,9
98,2
99,5
100,4
101,10
102,2
103,6
104,2
105,4
106,2
107,8
108,13
109,10
110,3
111,2
112,14
113,22
114,4
115,2
116,2
117,11
118,13
119,2
120,3
121,7
122,3
123,2
124,4
125,3
126,7
127,3
128,2
129,2
130,2
131,3
132,4
133,11
134,3
135,2
