cluster_id,cluster_size
0,5
1,2
2,4
3,8
4,9
5,2
6,2
7,11
8,10
9,6
10,4
11,3
12,3
13,2
14,2
15,2
16,7
17,7
18,15
19,8
20,4
21,28
22,3
23,2
24,4
25,13
26,3
27,2
28,3
29,33
30,2
31,2
32,2
33,5
34,4
35,3
36,2
37,7
38,4
39,2
40,2
41,7
42,5
43,5
44,8
45,6
46,10
47,4
48,3
49,48
50,5
51,9
52,3
53,3
54,3
55,5
56,35
57,5
58,4
59,6
60,7
61,3
62,10
63,2
64,26
65,8
66,2
67,2
68,21
69,5
70,30
71,2
72,14
73,4
74,9
75,2
76,2
77,10
78,4
79,4
80,12
81,6
82,2
83,3
84,2
85,2
86,4
87,16
88,2
89,6
90,2
91,2
92,5
93,2
94,2
95,2
96,18
97,2
98,6
99,2
100,2
101,2
102,2
103,4
104,2
105,5
106,2
107,2
108,2
109,4
110,3
111,29
112,5
113,2
114,3
115,2
116,4
117,5
118,2
119,2
120,37
121,2
122,4
123,3
124,21
125,3
126,2
127,6
128,3
129,2
130,3
131,6
132,15
133,3
134,4
135,2
136,4
137,3
138,5
139,2
140,7
141,2
142,4
143,2
144,2
145,2
146,2
147,2
148,11
149,14
150,4
151,2
152,10
153,5
154,5
155,2
156,6
157,4
158,2
159,2
160,3
161,8
162,4
163,2
164,3
165,3
166,2
167,2
168,10
169,3
170,5
171,6
172,13
173,3
174,3
175,2
176,3
177,3
178,3
179,19
180,2
181,4
182,2
183,2
184,3
185,4
186,3
187,2
188,2
189,2
190,3
191,2
192,6
193,11
194,3
195,3
196,7
197,5
198,3
199,11
200,5
201,3
202,3
203,2
204,3
205,2
206,2
207,2
208,3
209,2
210,3
211,2
212,15
213,2
214,5
215,2
216,4
217,2
218,4
219,32
220,2
221,2
222,2
223,2
224,2
225,2
226,3
227,5
228,3
229,4
230,2
231,7
232,3
233,3
234,3
235,6
236,2
237,2
238,11
239,3
240,2
241,9
242,3
243,2
244,7
245,2
246,5
247,5
248,4
249,5
250,5
251,11
252,8
253,6
254,11
255,3
256,2
257,4
258,7
259,2
260,9
261,5
262,3
263,2
264,2
265,5
266,2
267,3
268,7
269,10
270,4
271,7
272,2
273,5
274,2
275,4
276,2
277,2
278,11
279,2
280,7
281,5
282,2
283,5
284,2
285,2
286,9
287,4
288,7
289,2
290,3
291,2
292,2
293,6
294,2
295,7
296,3
297,2
298,2
299,2
300,26
301,4
302,3
303,4
304,4
305,2
306,2
307,2
308,3
309,61
310,4
311,6
312,2
313,2
314,7
315,4
316,2
317,2
318,2
319,2
320,2
321,2
322,2
323,2
324,13
325,2
326,4
327,4
328,2
329,2
330,2
331,2
332,5
333,3
334,9
335,3
336,5
337,7
338,9
339,7
340,3
341,2
342,3
343,2
344,2
345,20
346,3
347,3
348,4
349,4
350,2
351,2
352,3
353,2
354,4
355,15
356,3
357,2
358,7
359,2
360,22
361,3
362,2
363,8
364,3
365,3
366,2
367,6
368,5
369,2
370,7
371,2
372,2
373,173
374,2
375,2
376,2
377,2
378,10
379,4
380,2
381,4
382,3
383,3
384,2
385,3
386,3
387,4
388,3
389,4
390,4
391,6
392,6
393,5
394,2
395,2
396,4
397,3
398,4
399,2
400,2
401,2
402,2
403,2
404,9
405,6
406,3
407,4
408,5
409,9
410,13
411,7
412,2
413,3
414,74
415,2
416,5
417,3
418,2
419,2
420,4
421,7
422,2
423,9
424,2
425,2
426,6
427,2
428,2
429,6
430,2
431,2
432,4
433,5
434,2
435,3
436,2
437,9
438,3
439,3
440,2
441,2
442,4
443,2
444,4
445,2
446,2
447,7
448,2
449,2
450,3
451,2
452,15
453,2
454,3
455,5
456,6
457,3
458,4
459,2
460,3
461,2
462,2
463,2
464,6
465,3
466,6
467,3
468,2
469,5
470,4
471,2
472,3
473,2
474,2
475,5
476,3
477,6
478,3
479,2
480,2
481,3
482,4
483,11
484,2
485,2
486,2
487,4
488,5
489,2
490,2
491,2
492,2
493,8
494,2
495,5
496,3
497,2
498,2
499,10
500,2
501,3
502,3
503,2
504,4
505,8
506,10
507,2
508,2
509,3
510,4
511,2
512,4
513,2
514,2
515,2
516,2
517,2
518,2
519,3
520,2
521,2
522,5
523,2
524,2
525,2
526,2
527,2
528,5
529,2
530,7
531,3
532,2
533,3
534,3
535,3
536,2
537,2
538,2
539,2
540,2
541,2
542,4
543,6
544,4
545,4
546,5
547,2
548,4
549,10
550,2
551,2
552,2
553,2
554,2
555,6
556,2
557,12
558,2
559,2
560,12
561,4
562,16
563,4
564,2
565,5
566,5
567,4
568,2
569,2
570,4
571,3
572,4
573,2
574,11
575,5
576,2
577,4
578,2
579,2
580,3
581,3
582,2
583,2
584,3
585,7
586,2
587,5
588,2
589,3
590,2
591,2
592,2
593,2
594,4
595,2
596,2
597,3
598,2
599,10
600,2
601,2
602,2
603,3
604,3
605,4
606,4
607,2
608,3
609,5
610,5
611,3
612,2
613,4
614,3
615,3
616,3
617,3
618,4
619,4
620,2
621,2
622,2
623,5
624,2
625,7
626,5
627,2
628,2
629,4
630,3
631,2
632,2
633,3
634,3
635,4
636,3
637,2
638,2
639,4
640,2
641,4
642,3
643,3
644,2
645,4
646,3
647,2
648,4
649,2
650,3
651,2
652,2
653,3
654,4
655,6
656,2
657,11
658,2
659,2
660,6
661,2
662,2
663,2
664,3
665,2
666,2
667,2
668,2
669,3
670,2
671,2
672,2
673,2
674,3
675,2
676,3
677,2
678,4
679,2
680,2
681,2
682,2
683,7
