cluster_id,cluster_size
0,5
1,2
2,4
3,8
4,9
5,2
6,2
7,11
8,10
9,6
10,4
11,3
12,2
13,2
14,2
15,7
16,11
17,8
18,3
19,28
20,3
21,2
22,4
23,13
24,3
25,2
26,3
27,32
28,2
29,2
30,2
31,5
32,3
33,3
34,2
35,6
36,3
37,2
38,2
39,7
40,5
41,5
42,8
43,6
44,10
45,4
46,3
47,48
48,5
49,9
50,3
51,3
52,3
53,5
54,13
55,5
56,4
57,6
58,7
59,3
60,10
61,2
62,26
63,8
64,2
65,2
66,21
67,5
68,19
69,2
70,14
71,4
72,9
73,2
74,2
75,7
76,3
77,4
78,11
79,6
80,2
81,3
82,2
83,2
84,4
85,16
86,2
87,6
88,2
89,2
90,4
91,2
92,2
93,2
94,18
95,2
96,6
97,2
98,2
99,2
100,2
101,4
102,2
103,4
104,2
105,2
106,2
107,4
108,3
109,13
110,4
111,2
112,3
113,2
114,4
115,5
116,2
117,2
118,2
119,2
120,4
121,3
122,21
123,3
124,2
125,5
126,3
127,2
128,6
129,15
130,3
131,4
132,2
133,3
134,3
135,5
136,2
137,7
138,2
139,4
140,2
141,2
142,2
143,2
144,2
145,4
146,11
147,14
148,4
149,2
150,10
151,5
152,5
153,2
154,6
155,4
156,2
157,2
158,3
159,8
160,4
161,2
162,3
163,3
164,2
165,2
166,10
167,3
168,5
169,6
170,6
171,3
172,3
173,2
174,3
175,3
176,3
177,19
178,4
179,2
180,2
181,3
182,2
183,3
184,2
185,2
186,2
187,3
188,2
189,6
190,11
191,3
192,3
193,4
194,5
195,11
196,5
197,3
198,2
199,2
200,2
201,2
202,2
203,2
204,2
205,3
206,2
207,12
208,2
209,5
210,2
211,4
212,2
213,7
214,4
215,32
216,2
217,2
218,2
219,2
220,2
221,2
222,3
223,2
224,3
225,4
226,2
227,7
228,3
229,3
230,3
231,6
232,2
233,2
234,11
235,3
236,2
237,9
238,3
239,3
240,2
241,6
242,2
243,5
244,5
245,4
246,5
247,5
248,11
249,8
250,6
251,11
252,3
253,2
254,4
255,7
256,2
257,9
258,5
259,3
260,2
261,2
262,5
263,2
264,3
265,7
266,10
267,4
268,7
269,2
270,5
271,2
272,4
273,2
274,2
275,6
276,2
277,7
278,5
279,2
280,5
281,2
282,2
283,9
284,4
285,7
286,2
287,3
288,2
289,6
290,2
291,7
292,3
293,2
294,2
295,2
296,26
297,4
298,3
299,4
300,4
301,2
302,2
303,2
304,3
305,61
306,4
307,6
308,2
309,2
310,2
311,7
312,4
313,2
314,2
315,2
316,2
317,2
318,2
319,2
320,13
321,2
322,4
323,4
324,2
325,2
326,2
327,3
328,2
329,5
330,16
331,3
332,8
333,3
334,5
335,7
336,9
337,7
338,2
339,2
340,3
341,2
342,2
343,20
344,3
345,3
346,4
347,4
348,2
349,2
350,3
351,2
352,4
353,15
354,2
355,2
356,2
357,2
358,18
359,2
360,2
361,5
362,3
363,3
364,2
365,6
366,5
367,2
368,7
369,2
370,2
371,51
372,2
373,2
374,9
375,2
376,2
377,9
378,4
379,3
380,3
381,7
382,3
383,2
384,3
385,3
386,4
387,3
388,4
389,4
390,6
391,6
392,5
393,2
394,2
395,4
396,3
397,3
398,2
399,2
400,2
401,2
402,2
403,113
404,9
405,6
406,3
407,4
408,5
409,9
410,13
411,7
412,2
413,3
414,71
415,2
416,5
417,3
418,31
419,2
420,2
421,4
422,6
423,2
424,9
425,3
426,3
427,2
428,2
429,6
430,2
431,2
432,6
433,2
434,2
435,4
436,5
437,2
438,3
439,9
440,3
441,3
442,2
443,2
444,22
445,4
446,2
447,4
448,2
449,2
450,7
451,2
452,2
453,3
454,2
455,15
456,2
457,3
458,5
459,6
460,2
461,4
462,2
463,3
464,2
465,2
466,6
467,3
468,6
469,3
470,2
471,5
472,4
473,2
474,3
475,2
476,5
477,3
478,6
479,3
480,2
481,2
482,3
483,4
484,11
485,2
486,2
487,2
488,4
489,5
490,2
491,2
492,2
493,2
494,8
495,2
496,2
497,5
498,3
499,2
500,2
501,2
502,10
503,2
504,3
505,2
506,2
507,4
508,8
509,8
510,2
511,2
