cluster_id,cluster_size
0,9
1,14
2,28
3,49
4,57
5,50
6,28
7,228
8,7
9,4
10,97
11,2
12,111
13,10
14,34
15,167
16,87
17,81
18,6
19,85
20,54
21,45
22,3
23,132
24,10
25,262
26,2
27,2
28,10
29,6
30,4
31,28
32,2
33,7
34,3
35,2
36,9
37,8
38,4
39,59
40,6
41,19
42,19
43,4
44,4
45,39
46,4
47,5
48,73
49,5
50,5
51,10
52,3
53,50
54,2
55,4
56,34
57,5
58,109
59,7
60,24
61,9
62,10
63,4
64,2
65,3
66,2
67,7
68,5
69,4
70,50
71,17
72,20
73,22
74,2
75,21
76,10
77,2
78,27
79,2
80,3
81,2
82,4
83,7
84,6
85,4
86,3
87,32
88,5
89,8
90,5
91,38
92,2
93,19
94,2
95,6
96,12
97,2
98,4
99,8
100,61
101,5
102,3
103,4
104,3
105,3
106,30
107,11
108,10
109,12
110,15
111,22
112,8
113,5
114,7
115,4
116,9
117,4
118,2
119,2
120,62
121,4
122,4
123,7
124,5
125,4
126,8
127,20
128,2
129,6
130,9
131,5
132,4
133,3
134,5
135,2
136,8
137,2
138,38
139,2
140,5
141,6
142,3
143,3
144,4
145,11
146,20
147,8
148,6
149,6
150,3
151,2
152,2
153,80
154,4
155,9
156,5
157,2
158,12
159,3
160,2
161,19
162,4
163,2
164,3
165,7
166,2
167,5
168,2
169,2
170,18
171,3
172,7
173,6
174,6
175,2
176,8
177,2
178,6
179,2
180,3
181,2
182,5
183,9
184,3
185,3
186,2
187,8
188,2
189,2
190,2
191,7
192,3
193,2
194,2
195,3
196,4
197,3
198,21
199,2
200,4
201,3
202,3
203,6
204,3
205,12
206,9
207,2
208,8
209,3
210,5
211,3
212,2
213,12
214,2
215,3
216,4
217,4
218,7
219,2
220,6
221,2
222,2
223,10
224,4
225,3
226,2
227,5
228,3
229,2
230,3
231,8
232,6
233,3
234,3
235,2
236,13
237,2
238,20
239,3
240,4
241,2
242,4
243,3
244,2
245,3
246,2
247,2
248,11
249,13
250,3
251,2
252,6
253,3
254,4
255,3
256,2
257,7
258,3
259,2
260,4
261,3
262,7
263,3
264,5
265,2
266,2
267,2
268,5
269,2
270,7
271,6
272,6
273,3
274,11
275,3
276,2
277,2
278,4
