cluster_id,cluster_size
0,2
1,2
2,4
3,5
4,9
5,2
6,3
7,5
8,4
9,3
10,2
11,2
12,3
13,4
14,6
15,3
16,27
17,3
18,4
19,3
20,2
21,2
22,3
23,11
24,2
25,2
26,2
27,5
28,2
29,2
30,2
31,3
32,3
33,2
34,7
35,3
36,4
37,6
38,10
39,4
40,7
41,5
42,9
43,3
44,5
45,11
46,2
47,3
48,2
49,7
50,3
51,9
52,4
53,7
54,2
55,2
56,4
57,2
58,2
59,3
60,3
61,4
62,2
63,2
64,7
65,2
66,4
67,5
68,6
69,2
70,3
71,2
72,2
73,7
74,2
75,4
76,2
77,2
78,2
79,2
80,2
81,6
82,2
83,3
84,2
85,2
86,2
87,2
88,4
89,2
90,3
91,2
92,2
93,2
94,2
95,3
96,13
97,3
98,2
99,3
100,2
101,2
102,31
103,3
104,2
105,2
106,2
107,2
108,4
109,15
110,3
111,2
112,3
113,2
114,6
115,14
116,3
117,4
118,2
119,3
120,2
121,5
122,4
123,2
124,2
125,2
126,2
127,2
128,2
129,3
130,2
131,4
132,3
133,11
134,5
135,2
136,2
137,2
138,2
139,2
140,10
141,5
142,2
143,2
144,3
145,2
146,2
147,2
148,3
149,6
150,3
151,2
152,2
153,2
154,2
155,4
156,3
157,5
158,3
159,2
160,2
161,2
162,3
163,3
164,3
165,4
166,4
167,10
168,2
169,3
170,2
171,2
172,2
173,4
174,11
175,3
176,3
177,3
178,4
179,6
180,4
181,3
182,2
183,2
184,2
185,2
186,2
187,3
188,2
189,12
190,2
191,2
192,3
193,2
194,6
195,3
196,27
197,2
198,2
199,2
200,2
201,3
202,2
203,2
204,3
205,2
206,5
207,3
208,6
209,3
210,3
211,4
212,2
213,2
214,8
215,3
216,2
217,8
218,3
219,3
220,2
221,2
222,6
223,2
224,3
225,4
226,5
227,8
228,3
229,2
230,5
231,2
232,6
233,2
234,2
235,2
236,2
237,5
238,2
239,9
240,3
241,2
242,3
243,3
244,7
245,5
246,3
247,2
248,4
249,2
250,3
251,2
252,2
253,2
254,3
255,2
256,4
257,3
258,2
259,5
260,2
261,8
262,3
263,3
264,2
265,6
266,2
267,5
268,3
269,2
270,2
271,2
272,5
273,2
274,3
275,2
276,2
277,3
278,2
279,3
280,2
281,2
282,2
283,5
284,3
285,2
286,2
287,2
288,2
289,2
290,13
291,3
292,4
293,2
294,2
295,15
296,2
297,2
298,2
299,3
300,5
301,2
302,3
303,3
304,6
305,2
306,6
307,6
308,7
309,24
310,2
311,2
312,3
313,2
314,2
315,2
316,3
317,2
318,4
319,4
320,2
321,4
322,2
323,2
324,2
325,4
326,3
327,2
328,8
329,2
330,2
331,2
332,2
333,5
334,2
335,2
336,2
337,5
338,2
339,2
340,3
341,6
342,3
343,7
344,2
345,2
346,5
347,2
348,43
349,2
350,7
351,2
352,2
353,2
354,6
355,2
356,4
357,3
358,5
359,4
360,3
361,4
362,3
363,4
364,5
365,6
366,4
367,2
368,2
369,2
370,3
371,3
372,3
373,5
374,3
375,2
376,2
377,2
378,56
379,9
380,6
381,3
382,13
383,2
384,5
385,2
386,8
387,5
388,8
389,2
390,2
391,2
392,3
393,4
394,2
395,2
396,3
397,3
398,2
399,5
400,3
401,2
402,2
403,2
404,25
405,3
406,11
407,6
408,2
409,2
410,6
411,3
412,3
413,3
414,2
415,4
416,2
417,2
418,2
419,2
420,3
421,9
422,3
423,3
424,15
425,2
426,2
427,2
428,4
429,2
430,2
431,3
432,2
433,8
434,2
435,2
436,2
437,5
438,4
439,7
440,3
441,8
442,4
443,3
444,3
445,2
446,2
447,9
448,2
449,2
450,2
451,3
452,2
453,2
454,7
455,6
456,3
457,6
458,3
459,2
460,4
461,2
462,2
463,2
464,17
465,2
466,2
467,2
468,2
469,4
470,3
471,2
472,2
473,4
474,2
475,11
476,3
477,2
478,2
479,2
480,2
481,3
482,4
483,2
484,2
485,4
486,3
487,5
488,2
489,2
490,2
491,7
492,2
493,2
494,2
495,4
496,8
497,2
498,4
499,2
500,7
501,42
502,16
503,3
504,2
505,2
506,2
507,4
508,3
509,2
510,4
511,5
512,3
513,6
514,2
515,2
516,2
517,2
518,2
519,2
520,3
521,2
522,2
523,2
524,2
525,2
526,2
527,2
528,4
529,2
530,2
531,3
532,2
533,2
534,3
535,2
536,2
537,3
538,2
539,2
540,8
541,3
542,2
543,3
544,5
