cluster_id,cluster_size
0,9
1,44
2,37
3,261
4,91
5,407
6,7
7,4
8,238
9,2
10,10
11,174
12,91
13,7
14,131
15,72
16,11
17,142
18,10
19,289
20,3
21,3
22,2
23,10
24,6
25,4
26,28
27,66
28,3
29,243
30,9
31,31
32,5
33,123
34,19
35,4
36,13
37,5
38,11
39,55
40,10
41,5
42,7
43,5
44,26
45,4
46,15
47,10
48,4
49,2
50,3
51,7
52,4
53,29
54,3
55,10
56,2
57,41
58,2
59,3
60,4
61,7
62,6
63,4
64,3
65,32
66,13
67,5
68,39
69,15
70,2
71,13
72,64
73,8
74,3
75,67
76,10
77,8
78,5
79,9
80,4
81,2
82,150
83,4
84,4
85,3
86,6
87,3
88,5
89,8
90,2
91,39
92,3
93,5
94,6
95,3
96,3
97,4
98,12
99,8
100,9
101,9
102,4
103,12
104,6
105,2
106,3
107,7
108,2
109,2
110,18
111,3
112,6
113,2
114,3
115,9
116,3
117,3
118,3
119,2
120,2
121,2
122,2
123,2
124,3
125,3
126,6
127,3
128,12
129,7
130,2
131,2
132,5
133,4
134,4
135,10
136,2
137,6
138,2
139,10
140,4
141,2
142,5
143,3
144,8
145,6
146,10
147,3
148,2
149,14
150,20
151,4
152,2
153,2
154,2
155,11
156,13
157,2
158,4
159,3
160,2
161,7
162,3
163,2
164,4
165,3
166,7
167,3
168,2
169,2
170,2
171,5
172,2
173,7
174,4
175,11
176,3
177,2
178,2
179,4
