cluster_id,cluster_size
0,2
1,2
2,6
3,2
4,3
5,2
6,2
7,2
8,3
9,22
10,3
11,2
12,2
13,2
14,2
15,2
16,2
17,2
18,7
19,2
20,3
21,2
22,5
23,2
24,3
25,5
26,5
27,2
28,2
29,3
30,3
31,2
32,2
33,2
34,3
35,4
36,3
37,2
38,4
39,2
40,6
41,2
42,2
43,2
44,2
45,3
46,2
47,7
48,2
49,2
50,2
51,2
52,2
53,2
54,3
55,2
56,2
57,2
58,3
59,2
60,2
61,2
62,2
63,2
64,2
65,3
66,2
67,2
68,2
69,3
70,2
71,2
72,2
73,2
74,2
75,4
76,2
77,3
78,2
79,4
80,5
81,2
82,3
83,2
84,3
85,3
86,2
87,2
88,2
89,2
90,2
91,2
92,2
93,3
94,2
95,5
96,3
97,2
98,2
99,2
100,6
101,3
102,2
103,2
104,3
105,3
106,3
107,2
108,2
109,3
110,2
111,2
112,3
113,2
114,2
115,6
116,3
117,3
118,3
119,2
120,3
121,3
122,2
123,2
124,2
125,2
126,2
127,2
128,2
129,2
130,2
131,3
132,15
133,2
134,2
135,2
136,2
137,2
138,2
139,2
140,2
141,3
142,3
143,3
144,4
145,2
146,2
147,2
148,2
149,5
150,3
151,2
152,2
153,2
154,2
155,3
156,2
157,4
158,2
159,2
160,2
161,5
162,3
163,2
164,2
165,2
166,2
167,2
168,2
169,2
170,2
171,2
172,2
173,3
174,2
175,2
176,2
177,2
178,2
179,2
180,2
181,2
182,2
183,2
184,4
185,2
186,4
187,2
188,3
189,2
190,3
191,2
192,2
193,2
194,3
195,4
196,2
197,2
198,2
199,2
200,5
201,2
202,2
203,2
204,3
205,3
206,5
207,2
208,2
209,2
210,2
211,2
212,4
213,4
214,2
215,2
216,2
217,2
218,2
219,2
220,4
221,4
222,2
223,2
224,2
225,5
226,2
227,2
228,2
229,2
230,3
231,2
232,2
233,4
234,2
235,6
236,4
237,6
238,2
239,2
240,2
241,2
242,2
243,3
244,2
245,3
246,2
247,2
248,2
249,3
250,2
251,5
252,3
253,3
254,2
255,2
256,4
257,2
258,5
259,2
260,2
261,3
262,2
263,2
264,2
265,3
266,2
267,3
268,3
269,3
270,3
271,2
272,2
273,3
274,5
275,4
276,5
277,10
278,6
279,6
280,3
281,2
282,2
283,2
284,7
285,3
286,2
287,2
288,6
289,2
290,2
291,3
292,2
293,2
294,3
295,2
296,5
297,2
298,2
299,3
300,2
301,2
302,2
303,3
304,2
305,7
306,2
307,23
308,3
309,2
310,3
311,3
312,3
313,2
314,2
315,3
316,2
317,2
318,2
319,2
320,4
321,3
322,3
323,4
324,5
325,2
326,2
327,2
328,3
329,2
330,2
331,2
332,2
333,5
334,2
335,2
336,5
337,2
338,5
339,2
340,2
341,2
342,4
343,4
344,2
345,2
346,2
347,3
348,2
349,2
350,2
351,2
352,2
353,3
354,3
355,2
356,4
357,3
358,2
359,2
360,2
361,2
362,3
363,2
364,2
365,2
366,2
367,5
368,2
369,2
370,2
371,2
372,2
373,2
374,2
375,3
376,3
377,4
378,4
379,5
380,2
381,2
382,2
383,2
384,3
385,2
386,2
387,2
388,2
389,2
390,2
391,3
392,2
393,3
394,3
395,4
396,2
397,2
398,2
399,2
400,2
401,3
402,4
403,2
404,3
405,20
406,4
407,3
408,2
409,5
410,2
411,2
412,3
413,3
414,2
415,2
416,5
417,2
418,2
419,2
420,2
421,2
422,2
423,5
424,2
425,2
426,2
427,3
428,2
429,2
430,2
431,2
432,2
433,3
434,6
435,2
436,2
437,5
438,2
439,2
440,2
441,2
442,2
443,2
444,2
445,3
446,2
447,3
448,2
449,2
450,2
451,2
452,2
453,2
454,2
455,3
456,5
457,2
458,3
459,4
460,3
461,3
462,3
463,3
464,2
465,2
466,2
467,3
468,3
469,2
470,2
471,2
472,3
473,3
474,3
475,2
476,3
477,27
478,2
479,2
480,3
481,7
482,6
483,22
484,2
485,4
486,2
487,2
488,2
489,2
490,8
491,2
492,2
493,2
494,3
495,2
496,2
497,2
498,2
499,2
500,2
501,2
502,2
503,2
504,2
505,2
506,2
507,2
508,2
509,2
510,6
511,2
512,2
513,2
514,2
515,4
516,2
517,2
518,2
519,5
520,2
521,5
522,5
523,2
524,2
525,2
526,2
527,2
528,4
529,4
530,3
531,2
532,3
533,3
534,2
535,4
536,2
537,5
538,2
539,3
540,2
541,3
542,2
543,8
544,3
