cluster_id,cluster_size
0,9
1,44
2,44
3,261
4,105
5,654
6,4
7,2
8,10
9,265
10,131
11,73
12,11
13,142
14,10
15,292
16,3
17,3
18,2
19,10
20,6
21,4
22,28
23,67
24,3
25,251
26,9
27,32
28,5
29,123
30,19
31,4
32,19
33,5
34,11
35,55
36,10
37,5
38,7
39,5
40,26
41,4
42,17
43,49
44,4
45,2
46,3
47,7
48,4
49,29
50,3
51,10
52,2
53,41
54,2
55,3
56,4
57,7
58,6
59,4
60,3
61,32
62,13
63,5
64,15
65,2
66,14
67,64
68,8
69,4
70,70
71,10
72,8
73,5
74,9
75,4
76,2
77,150
78,4
79,4
80,3
81,6
82,3
83,5
84,2
85,39
86,3
87,5
88,6
89,3
90,3
91,4
92,16
93,12
94,9
95,12
96,6
97,3
98,3
99,7
100,2
101,2
102,18
103,6
104,2
105,9
106,3
107,3
108,3
109,2
110,2
111,2
112,2
113,2
114,3
115,6
116,3
117,12
118,7
119,2
120,5
121,4
122,4
123,10
124,2
125,6
126,2
127,10
128,4
129,2
130,3
131,8
132,6
133,10
134,3
135,2
136,14
137,22
138,4
139,2
140,2
141,11
142,13
143,2
144,4
145,3
146,7
147,3
148,2
149,4
150,3
151,7
152,3
153,2
154,2
155,7
156,3
157,7
158,4
159,11
160,3
161,2
162,2
163,4
