cluster_id,cluster_size
0,2766
1,44
2,4
3,146
4,96
5,25
6,3
7,3
8,2
9,10
10,9
11,4
12,29
13,9
14,2
15,5
16,138
17,19
18,4
19,19
20,5
21,12
22,5
23,17
24,4
25,2
26,3
27,10
28,2
29,7
30,11
31,32
32,5
33,2
34,18
35,71
36,26
37,50
38,9
39,4
40,2
41,6
42,5
43,2
44,5
45,6
46,6
47,3
48,3
49,4
50,17
51,10
52,6
53,3
54,7
55,2
56,2
57,19
58,3
59,9
60,3
61,2
62,2
63,2
64,3
65,11
66,12
67,4
68,10
69,2
70,2
71,4
72,3
73,13
74,3
75,2
76,14
77,4
78,2
79,11
80,13
81,4
82,2
83,3
84,4
85,3
86,7
87,2
88,2
89,3
90,11
91,2
