cluster_id,cluster_size
0,2
1,2
2,4
3,5
4,9
5,2
6,5
7,4
8,3
9,2
10,2
11,3
12,4
13,6
14,3
15,27
16,3
17,4
18,3
19,2
20,2
21,3
22,11
23,2
24,2
25,2
26,2
27,2
28,2
29,3
30,7
31,3
32,2
33,6
34,10
35,5
36,5
37,3
38,5
39,8
40,2
41,2
42,7
43,3
44,9
45,4
46,7
47,2
48,2
49,4
50,2
51,2
52,3
53,2
54,4
55,2
56,2
57,7
58,2
59,3
60,5
61,2
62,2
63,3
64,2
65,2
66,7
67,2
68,2
69,2
70,2
71,2
72,2
73,2
74,4
75,2
76,3
77,2
78,2
79,2
80,2
81,4
82,2
83,2
84,2
85,2
86,2
87,2
88,3
89,13
90,3
91,2
92,3
93,2
94,2
95,2
96,2
97,28
98,2
99,3
100,2
101,2
102,2
103,2
104,4
105,15
106,3
107,2
108,3
109,2
110,6
111,14
112,3
113,3
114,2
115,3
116,2
117,5
118,4
119,2
120,2
121,2
122,2
123,2
124,3
125,2
126,4
127,2
128,11
129,5
130,2
131,2
132,2
133,2
134,2
135,10
136,3
137,2
138,2
139,2
140,2
141,2
142,6
143,3
144,2
145,2
146,2
147,2
148,4
149,3
150,3
151,2
152,2
153,2
154,3
155,3
156,3
157,4
158,3
159,10
160,2
161,3
162,2
163,2
164,2
165,3
166,11
167,3
168,3
169,3
170,4
171,4
172,3
173,2
174,2
175,2
176,2
177,2
178,3
179,2
180,12
181,2
182,2
183,3
184,2
185,4
186,26
187,2
188,2
189,2
190,2
191,3
192,2
193,2
194,2
195,5
196,3
197,6
198,3
199,3
200,4
201,2
202,7
203,2
204,2
205,8
206,3
207,3
208,2
209,2
210,3
211,2
212,2
213,2
214,5
215,3
216,2
217,2
218,5
219,2
220,3
221,2
222,2
223,5
224,9
225,3
226,2
227,3
228,3
229,7
230,2
231,3
232,2
233,4
234,2
235,3
236,2
237,2
238,2
239,2
240,4
241,2
242,2
243,5
244,2
245,8
246,3
247,3
248,2
249,6
250,2
251,2
252,3
253,3
254,2
255,2
256,2
257,5
258,2
259,2
260,2
261,3
262,2
263,3
264,3
265,2
266,2
267,5
268,3
269,2
270,2
271,2
272,4
273,3
274,4
275,2
276,2
277,9
278,6
279,5
280,2
281,2
282,2
283,3
284,3
285,5
286,2
287,2
288,2
289,6
290,2
291,6
292,6
293,2
294,7
295,24
296,2
297,2
298,2
299,2
300,2
301,2
302,4
303,4
304,2
305,4
306,2
307,5
308,2
309,2
310,4
311,2
312,2
313,2
314,2
315,2
316,2
317,5
318,2
319,2
320,4
321,2
322,2
323,2
324,6
325,6
326,3
327,2
328,2
329,2
330,3
331,2
332,3
333,2
334,7
335,2
336,2
337,2
338,6
339,2
340,7
341,4
342,3
343,5
344,4
345,3
346,4
347,4
348,5
349,5
350,4
351,3
352,2
353,2
354,2
355,3
356,2
357,2
358,3
359,3
360,3
361,2
362,2
363,56
364,8
365,4
366,3
367,13
368,2
369,4
370,2
371,8
372,5
373,8
374,2
375,2
376,2
377,3
378,4
379,2
380,2
381,3
382,3
383,2
384,2
385,3
386,2
387,2
388,2
389,3
390,3
391,9
392,6
393,2
394,2
395,5
396,3
397,3
398,3
399,2
400,4
401,2
402,2
403,2
404,2
405,3
406,9
407,3
408,3
409,15
410,2
411,2
412,2
413,4
414,2
415,2
416,3
417,2
418,8
419,2
420,2
421,2
422,5
423,2
424,6
425,3
426,4
427,4
428,3
429,3
430,2
431,2
432,9
433,2
434,2
435,2
436,3
437,4
438,2
439,6
440,3
441,6
442,2
443,2
444,4
445,2
446,2
447,3
448,2
449,2
450,2
451,2
452,4
453,3
454,2
455,2
456,4
457,2
458,3
459,11
460,2
461,2
462,2
463,2
464,2
465,6
466,2
467,3
468,4
469,2
470,2
471,4
472,3
473,5
474,2
475,2
476,2
477,2
478,2
479,2
480,2
481,4
482,4
483,4
484,2
485,2
486,4
487,2
488,41
489,16
490,3
491,3
492,2
493,2
494,4
495,8
496,3
497,4
498,2
499,4
500,5
501,3
502,2
503,2
504,6
505,2
506,2
507,4
508,2
509,2
510,2
511,2
512,3
513,2
514,2
515,2
516,2
517,2
518,2
519,4
520,2
521,2
522,3
523,2
524,2
525,3
526,2
527,2
528,3
529,2
530,8
531,3
532,2
533,3
534,5
535,2
536,2
537,2
538,3
539,3
540,4
541,3
542,2
543,3
544,2
