cluster_id,cluster_size
0,9
1,5
2,26
3,6
4,11
5,11
6,8
7,2
8,11
9,24
10,6
11,7
12,4
13,3
14,2
15,2
16,2
17,7
18,7
19,29
20,13
21,65
22,5
23,3
24,15
25,30
26,2
27,10
28,45
29,2
30,5
31,217
32,2
33,10
34,3
35,13
36,4
37,5
38,17
39,2
40,6
41,17
42,2
43,2
44,7
45,2
46,40
47,6
48,8
49,76
50,10
51,4
52,4
53,3
54,150
55,5
56,20
57,4
58,5
59,45
60,5
61,4
62,6
63,13
64,3
65,2
66,10
67,2
68,2
69,27
70,8
71,2
72,33
73,5
74,44
75,9
76,3
77,20
78,4
79,10
80,2
81,2
82,3
83,5
84,6
85,2
86,3
87,3
88,2
89,4
90,19
91,5
92,11
93,9
94,2
95,2
96,9
97,2
98,39
99,3
100,6
101,5
102,17
103,2
104,6
105,2
106,7
107,3
108,2
109,3
110,4
111,3
112,56
113,5
114,6
115,56
116,4
117,2
118,3
119,7
120,2
121,3
122,3
123,3
124,23
125,3
126,5
127,8
128,4
129,2
130,3
131,6
132,29
133,13
134,13
135,3
136,6
137,4
138,4
139,2
140,2
141,3
142,4
143,2
144,16
145,4
146,2
147,15
148,8
149,5
150,2
151,6
152,6
153,4
154,2
155,3
156,8
157,4
158,2
159,4
160,3
161,3
162,14
163,2
164,10
165,4
166,4
167,8
168,11
169,6
170,13
171,11
172,3
173,10
174,3
175,4
176,3
177,2
178,5
179,2
180,2
181,3
182,4
183,3
184,2
185,2
186,2
187,15
188,36
189,3
190,3
191,7
192,5
193,4
194,3
195,5
196,3
197,6
198,3
199,2
200,4
201,2
202,3
203,4
204,3
205,2
206,3
207,3
208,4
209,9
210,2
211,17
212,2
213,2
214,22
215,6
216,4
217,10
218,2
219,2
220,5
221,6
222,3
223,2
224,3
225,5
226,3
227,3
228,6
229,5
230,7
231,2
232,9
233,7
234,2
235,18
236,7
237,5
238,20
239,5
240,17
241,4
242,12
243,6
244,10
245,11
246,3
247,3
248,2
249,2
250,46
251,17
252,3
253,15
254,3
255,7
256,11
257,4
258,7
259,2
260,11
261,2
262,4
263,4
264,2
265,2
266,7
267,7
268,2
269,8
270,2
271,2
272,2
273,9
274,4
275,8
276,2
277,3
278,2
279,2
280,5
281,2
282,2
283,6
284,4
285,2
286,8
287,2
288,8
289,2
290,17
291,2
292,2
293,3
294,4
295,2
296,2
297,2
298,2
299,9
300,9
301,9
302,3
303,3
304,2
305,2
306,22
307,3
308,3
309,4
310,3
311,7
312,2
313,5
314,2
315,2
316,19
317,2
318,27
319,3
320,4
321,3
322,2
323,6
324,5
325,2
326,7
327,2
328,3
329,2
330,4
331,3
332,3
333,4
334,3
335,13
336,8
337,2
338,2
339,4
340,9
341,11
342,4
343,2
344,3
345,5
346,6
347,3
348,9
349,17
350,2
351,3
352,2
353,9
354,2
355,4
356,3
357,2
358,2
359,2
360,2
361,2
362,6
363,2
364,4
365,5
366,2
367,3
368,2
369,9
370,3
371,3
372,2
373,3
374,4
375,2
376,4
377,3
378,4
379,7
380,2
381,2
382,15
383,3
384,3
385,6
386,2
387,2
388,10
389,3
390,2
391,2
392,2
393,3
394,3
395,2
396,3
397,2
398,13
399,8
400,2
401,3
402,2
403,5
404,3
405,2
406,3
407,8
408,5
409,3
410,2
411,2
412,12
413,2
414,2
415,4
416,9
417,15
418,2
419,2
420,2
421,4
422,4
423,2
424,3
425,2
426,2
427,3
428,2
429,2
430,2
431,2
432,11
433,7
434,3
435,3
436,8
437,2
438,2
439,2
440,3
441,6
442,4
443,6
444,2
445,2
446,2
447,3
448,15
449,4
450,4
451,3
452,6
453,11
454,5
455,4
456,5
457,3
458,2
459,3
460,2
461,2
462,7
463,3
464,2
465,2
466,4
467,2
468,4
469,2
470,2
471,3
472,3
473,2
474,3
475,7
476,5
477,4
478,3
479,3
480,5
481,5
482,2
483,2
484,2
485,6
486,2
487,3
488,3
489,3
490,4
491,3
492,2
493,5
494,2
495,7
496,6
497,4
498,3
499,13
500,11
501,2
502,2
503,6
504,2
505,2
506,3
507,2
508,2
509,3
510,2
511,2
512,3
513,2
514,4
515,2
516,2
