cluster_id,cluster_size
0,3
1,2
2,4
3,8
4,9
5,2
6,2
7,11
8,9
9,6
10,4
11,3
12,2
13,2
14,3
15,4
16,8
17,3
18,27
19,3
20,2
21,4
22,4
23,3
24,2
25,3
26,29
27,2
28,2
29,2
30,5
31,2
32,3
33,2
34,3
35,3
36,2
37,2
38,7
39,5
40,5
41,8
42,6
43,10
44,4
45,3
46,8
47,5
48,9
49,3
50,3
51,5
52,13
53,3
54,3
55,2
56,7
57,3
58,10
59,2
60,4
61,7
62,2
63,2
64,5
65,4
66,11
67,2
68,14
69,4
70,8
71,2
72,2
73,7
74,3
75,4
76,5
77,6
78,2
79,3
80,2
81,2
82,4
83,16
84,2
85,6
86,2
87,2
88,4
89,2
90,2
91,2
92,8
93,2
94,5
95,2
96,2
97,2
98,2
99,4
100,2
101,3
102,2
103,2
104,2
105,4
106,3
107,13
108,4
109,2
110,3
111,2
112,4
113,39
114,3
115,2
116,2
117,2
118,2
119,4
120,3
121,18
122,3
123,2
124,5
125,3
126,2
127,6
128,15
129,3
130,4
131,2
132,3
133,2
134,5
135,5
136,4
137,2
138,2
139,2
140,2
141,2
142,4
143,7
144,14
145,2
146,2
147,2
148,4
149,2
150,10
151,5
152,2
153,2
154,5
155,4
156,2
157,2
158,3
159,8
160,3
161,2
162,3
163,2
164,2
165,4
166,3
167,5
168,6
169,3
170,3
171,3
172,2
173,3
174,3
175,3
176,19
177,4
178,2
179,2
180,3
181,2
182,2
183,2
184,2
185,6
186,11
187,3
188,3
189,4
190,5
191,6
192,5
193,3
194,2
195,2
196,2
197,2
198,2
199,2
200,3
201,2
202,12
203,2
204,2
205,3
206,2
207,7
208,3
209,31
210,2
211,2
212,2
213,2
214,2
215,2
216,3
217,2
218,3
219,4
220,2
221,2
222,6
223,3
224,10
225,3
226,3
227,6
228,2
229,2
230,10
231,3
232,2
233,9
234,3
235,3
236,2
237,6
238,2
239,5
240,4
241,4
242,5
243,5
244,11
245,3
246,5
247,5
248,6
249,2
250,2
251,2
252,5
253,2
254,9
255,5
256,3
257,2
258,2
259,5
260,2
261,3
262,7
263,9
264,4
265,5
266,2
267,5
268,2
269,2
270,4
271,2
272,2
273,2
274,3
275,2
276,5
277,2
278,3
279,2
280,5
281,2
282,2
283,8
284,6
285,2
286,3
287,2
288,6
289,2
290,5
291,3
292,2
293,2
294,2
295,2
296,11
297,4
298,3
299,4
300,2
301,2
302,3
303,2
304,32
305,4
306,6
307,2
308,2
309,2
310,7
311,3
312,2
313,2
314,2
315,2
316,2
317,2
318,2
319,13
320,4
321,4
322,2
323,2
324,2
325,3
326,2
327,5
328,12
329,3
330,8
331,3
332,5
333,6
334,7
335,7
336,24
337,2
338,2
339,3
340,2
341,2
342,2
343,19
344,3
345,3
346,4
347,4
348,2
349,2
350,3
351,2
352,4
353,14
354,2
355,2
356,2
357,2
358,2
359,18
360,2
361,2
362,2
363,5
364,3
365,2
366,6
367,3
368,5
369,2
370,7
371,2
372,2
373,50
374,2
375,2
376,8
377,2
378,2
379,6
380,4
381,3
382,3
383,7
384,2
385,3
386,2
387,4
388,3
389,4
390,6
391,6
392,5
393,2
394,2
395,4
396,3
397,6
398,3
399,2
400,2
401,2
402,2
403,59
404,9
405,6
406,3
407,15
408,22
409,5
410,8
411,13
412,3
413,15
414,2
415,3
416,2
417,5
418,3
419,18
420,2
421,2
422,2
423,45
424,3
425,12
426,6
427,2
428,9
429,3
430,3
431,2
432,2
433,5
434,2
435,2
436,6
437,2
438,4
439,4
440,2
441,3
442,9
443,3
444,3
445,2
446,22
447,4
448,2
449,4
450,2
451,2
452,7
453,2
454,2
455,2
456,2
457,6
458,7
459,11
460,3
461,2
462,2
463,2
464,3
465,2
466,3
467,2
468,8
469,6
470,3
471,6
472,3
473,2
474,4
475,2
476,2
477,2
478,2
479,5
480,2
481,4
482,3
483,2
484,2
485,2
486,4
487,11
488,3
489,2
490,2
491,3
492,2
493,2
494,4
495,3
496,5
497,2
498,2
499,2
500,2
