cluster_id,cluster_diam
0,2
1,1
2,2
3,4
4,5
5,1
6,1
7,5
8,4
9,4
10,2
11,2
12,1
13,1
14,3
15,5
16,6
17,2
18,12
19,2
20,1
21,3
22,2
23,2
24,1
25,2
26,14
27,1
28,1
29,1
30,4
31,1
32,2
33,1
34,5
35,2
36,1
37,1
38,3
39,4
40,2
41,4
42,4
43,4
44,3
45,2
46,20
47,3
48,5
49,2
50,2
51,3
52,7
53,3
54,2
55,4
56,3
57,2
58,6
59,1
60,2
61,4
62,1
63,1
64,10
65,3
66,11
67,1
68,8
69,3
70,4
71,1
72,1
73,6
74,2
75,3
76,3
77,4
78,1
79,2
80,1
81,1
82,3
83,6
84,1
85,5
86,1
87,1
88,3
89,1
90,1
91,1
92,4
93,1
94,4
95,1
96,1
97,1
98,1
99,2
100,1
101,3
102,1
103,1
104,1
105,2
106,2
107,7
108,3
109,1
110,2
111,1
112,3
113,2
114,1
115,1
116,1
117,1
118,2
119,2
120,8
121,2
122,1
123,3
124,2
125,1
126,3
127,7
128,2
129,3
130,1
131,2
132,1
133,3
134,1
135,3
136,1
137,3
138,1
139,1
140,1
141,1
142,1
143,3
144,8
145,7
146,1
147,1
148,2
149,1
150,5
151,3
152,4
153,1
154,3
155,3
156,1
157,1
158,2
159,6
160,2
161,1
162,1
163,2
164,1
165,1
166,6
167,2
168,4
169,3
170,4
171,2
172,2
173,1
174,2
175,2
176,2
177,12
178,2
179,1
180,1
181,1
182,1
183,2
184,1
185,1
186,1
187,1
188,1
189,3
190,4
191,2
192,2
193,2
194,4
195,4
196,3
197,2
198,1
199,1
200,1
201,1
202,1
203,1
204,1
205,2
206,1
207,5
208,1
209,4
210,1
211,3
212,1
213,6
214,2
215,18
216,1
217,1
218,1
219,1
220,1
221,1
222,2
223,1
224,2
225,3
226,1
227,5
228,2
229,7
230,2
231,2
232,4
233,1
234,1
235,5
236,2
237,1
238,7
239,2
240,2
241,1
242,5
243,1
244,4
245,3
246,2
247,3
248,3
249,6
250,7
251,4
252,7
253,1
254,1
255,3
256,6
257,1
258,5
259,4
260,2
261,1
262,1
263,3
264,1
265,2
266,5
267,8
268,3
269,4
270,1
271,4
272,1
273,3
274,1
275,1
276,2
277,1
278,6
279,4
280,1
281,4
282,1
283,1
284,5
285,2
286,5
287,1
288,2
289,1
290,5
291,1
292,3
293,2
294,1
295,1
296,1
297,6
298,3
299,2
300,3
301,2
302,1
303,1
304,1
305,2
306,1
307,19
308,2
309,5
310,1
311,1
312,1
313,4
314,3
315,1
316,1
317,1
318,1
319,1
320,1
321,1
322,9
323,1
324,2
325,3
326,1
327,1
328,1
329,2
330,1
331,3
332,8
333,2
334,4
335,2
336,3
337,5
338,4
339,4
340,7
341,1
342,1
343,2
344,1
345,1
346,9
347,2
348,2
349,3
350,3
351,1
352,1
353,2
354,1
355,3
356,10
357,1
358,1
359,1
360,1
361,8
362,1
363,1
364,4
365,2
366,2
367,1
368,3
369,2
370,4
371,1
372,6
373,1
374,1
375,15
376,1
377,1
378,6
379,1
380,1
381,6
382,2
383,2
384,2
385,4
386,2
387,1
388,2
389,1
390,3
391,2
392,3
393,3
394,4
395,5
396,4
397,1
398,3
399,2
400,1
401,1
402,1
403,1
404,1
405,39
406,5
407,4
408,2
409,7
410,12
411,4
412,4
413,6
414,3
415,1
416,2
417,1
418,3
419,2
420,10
421,1
422,1
423,3
424,19
425,4
426,1
427,3
428,2
429,2
430,1
431,1
432,3
433,1
434,1
435,4
436,1
437,1
438,3
439,3
440,1
441,2
442,6
443,2
444,2
445,1
446,1
447,12
448,3
449,1
450,3
451,1
452,1
453,4
454,1
455,1
456,1
457,1
458,9
459,7
460,1
461,2
462,1
463,4
464,1
465,2
466,1
467,2
468,1
469,4
470,5
471,2
472,5
473,2
474,1
475,3
476,1
477,1
478,1
479,4
480,2
481,4
482,2
483,1
484,1
485,1
486,3
487,5
488,2
489,1
490,1
491,2
492,1
493,1
494,3
495,4
496,1
497,1
498,1
499,1
500,1
501,3
502,4
503,1
504,1
505,3
506,2
507,1
508,1
509,1
510,7
511,2
512,1
513,1
514,2
515,7
516,4
517,1
518,1
519,2
520,1
521,1
522,2
523,1
524,1
525,2
526,1
527,1
528,1
529,1
530,2
531,1
532,1
533,4
534,1
535,2
536,1
537,1
538,1
539,2
540,4
541,1
542,4
543,2
544,1
545,1
546,2
547,1
548,1
549,1
550,1
551,1
552,1
553,1
554,3
555,4
556,1
557,2
558,3
559,4
560,3
561,3
562,1
563,2
564,5
565,1
566,1
567,1
568,1
569,1
570,5
571,3
572,1
573,1
574,1
575,1
576,6
577,3
578,5
579,2
580,2
581,3
582,3
583,1
584,1
585,2
586,2
587,3
588,1
589,1
590,3
591,1
592,3
593,1
594,6
595,3
596,1
597,1
598,3
599,1
600,1
601,2
602,2
603,1
604,1
605,2
606,5
607,1
608,2
609,1
610,1
611,1
612,3
613,1
614,1
615,1
616,2
617,1
618,1
619,2
620,2
621,1
622,5
623,1
624,6
625,3
626,2
627,2
628,3
629,3
630,3
631,1
632,2
633,3
634,1
635,2
636,2
637,1
638,2
639,2
640,2
641,2
642,2
643,3
644,1
645,1
646,1
647,1
648,1
649,3
650,1
651,4
652,3
653,2
654,1
655,1
656,3
657,2
658,1
659,1
660,2
661,2
662,3
663,1
664,1
665,1
666,2
667,1
668,3
669,2
670,2
671,1
672,2
673,2
674,1
675,3
676,1
677,2
678,1
679,5
680,1
681,1
682,2
683,5
684,1
685,4
686,1
687,1
688,4
689,1
690,1
691,1
692,1
693,2
694,1
695,1
696,1
697,2
698,1
699,1
700,1
701,1
702,2
703,1
704,2
705,1
706,2
707,1
708,1
709,1
710,1
711,1
712,4
