cluster_id,cluster_diam
0,5
1,7
2,9
3,55
4,27
5,55
6,17
7,3
8,3
9,46
10,1
11,7
12,41
13,18
14,4
15,33
16,17
17,7
18,39
19,8
20,52
21,2
22,1
23,6
24,5
25,3
26,11
27,1
28,27
29,2
30,1
31,4
32,11
33,3
34,31
35,12
36,7
37,3
38,3
39,10
40,3
41,45
42,3
43,3
44,6
45,2
46,16
47,3
48,4
49,22
50,4
51,10
52,3
53,9
54,5
55,3
56,1
57,2
58,1
59,6
60,3
61,10
62,2
63,11
64,6
65,1
66,17
67,1
68,2
69,2
70,4
71,4
72,3
73,2
74,14
75,3
76,5
77,4
78,14
79,1
80,10
81,3
82,1
83,9
84,21
85,5
86,2
87,21
88,7
89,7
90,5
91,3
92,5
93,3
94,1
95,27
96,3
97,3
98,9
99,2
100,4
101,2
102,1
103,4
104,5
105,1
106,14
107,2
108,3
109,3
110,2
111,2
112,3
113,9
114,4
115,6
116,6
117,3
118,7
119,4
120,1
121,2
122,5
123,1
124,1
125,9
126,2
127,4
128,5
129,1
130,3
131,1
132,4
133,4
134,2
135,2
136,2
137,1
138,1
139,5
140,1
141,1
142,7
143,1
144,2
145,13
146,2
147,2
148,4
149,2
150,6
151,6
152,1
153,1
154,4
155,3
156,2
157,7
158,1
159,4
160,1
161,1
162,6
163,3
164,1
165,3
166,2
167,4
168,3
169,2
170,2
171,1
172,8
173,1
174,10
175,2
176,1
177,4
178,3
179,1
180,2
181,1
182,5
183,6
184,1
185,2
186,3
187,1
188,1
189,3
190,2
191,1
192,3
193,2
194,4
195,2
196,3
197,1
198,1
199,1
200,3
201,1
202,5
203,5
204,2
205,4
206,2
207,1
208,1
209,2
