cluster_id,cluster_diam
0,5
1,4
2,14
3,3
4,5
5,6
6,6
7,1
8,5
9,13
10,4
11,3
12,3
13,2
14,20
15,1
16,1
17,4
18,4
19,14
20,8
21,20
22,4
23,2
24,10
25,19
26,1
27,6
28,13
29,1
30,25
31,4
32,52
33,1
34,7
35,2
36,8
37,3
38,3
39,8
40,1
41,3
42,7
43,1
44,1
45,3
46,4
47,26
48,2
49,4
50,19
51,9
52,3
53,3
54,2
55,33
56,12
57,13
58,3
59,3
60,19
61,3
62,2
63,3
64,6
65,2
66,1
67,5
68,1
69,1
70,11
71,5
72,1
73,11
74,4
75,15
76,6
77,2
78,9
79,3
80,5
81,1
82,1
83,2
84,3
85,4
86,1
87,2
88,2
89,1
90,3
91,8
92,3
93,7
94,6
95,3
96,6
97,1
98,16
99,2
100,4
101,4
102,7
103,7
104,1
105,3
106,1
107,6
108,2
109,1
110,2
111,2
112,2
113,4
114,4
115,3
116,1
117,2
118,7
119,1
120,2
121,2
122,2
123,10
124,3
125,5
126,4
127,1
128,2
129,3
130,13
131,7
132,11
133,2
134,3
135,1
136,1
137,1
138,2
139,3
140,1
141,8
142,5
143,8
144,7
145,3
146,1
147,3
148,4
149,3
150,4
151,1
152,3
153,6
154,2
155,1
156,3
157,2
158,2
159,10
160,1
161,6
162,3
163,2
164,6
165,6
166,13
167,7
168,2
169,7
170,2
171,3
172,2
173,1
174,3
175,1
176,1
177,2
178,3
179,2
180,1
181,1
182,1
183,12
184,13
185,2
186,2
187,4
188,4
189,3
190,2
191,3
192,2
193,4
194,3
195,1
196,3
197,1
198,2
199,6
200,2
201,1
202,2
203,2
204,3
205,7
206,1
207,1
208,10
209,2
210,5
211,5
212,4
213,2
214,1
215,3
216,3
217,2
218,1
219,2
220,2
221,4
222,1
223,4
224,1
225,4
226,6
227,1
228,9
229,6
230,3
231,3
232,9
233,3
234,9
235,4
236,8
237,15
238,2
239,2
240,1
241,1
242,28
243,10
244,2
245,3
246,5
247,7
248,7
249,3
250,4
251,1
252,6
253,1
254,3
255,3
256,1
257,1
258,5
259,6
260,1
261,6
262,1
263,1
264,1
265,7
266,3
267,5
268,1
269,2
270,1
271,1
272,3
273,1
274,4
275,3
276,1
277,5
278,5
279,1
280,10
281,1
282,1
283,2
284,3
285,2
286,1
287,1
288,3
289,7
290,5
291,4
292,2
293,2
294,2
295,1
296,10
297,2
298,2
299,2
300,5
301,1
302,4
303,1
304,1
305,9
306,1
307,8
308,2
309,3
310,2
311,1
312,8
313,5
314,1
315,1
316,6
317,1
318,2
319,1
320,3
321,2
322,2
323,3
324,2
325,10
326,5
327,1
328,1
329,9
330,5
331,2
332,1
333,2
334,3
335,4
336,2
337,4
338,9
339,1
340,2
341,1
342,6
343,1
344,3
345,2
346,1
347,1
348,1
349,1
350,1
351,3
352,1
353,3
354,4
355,1
356,2
357,1
358,6
359,2
360,2
361,1
362,2
363,3
364,1
365,3
366,2
367,3
368,4
369,1
370,4
371,8
372,2
373,2
374,5
375,1
376,1
377,6
378,1
379,1
380,1
381,2
382,2
383,1
384,1
385,6
386,1
387,2
388,1
389,2
390,1
391,2
392,4
393,3
394,2
395,1
396,1
397,7
398,1
399,1
400,2
401,7
402,8
403,1
404,4
405,1
406,2
407,2
408,1
409,2
410,1
411,1
412,2
413,1
414,1
415,1
416,1
417,5
418,4
419,2
420,1
421,1
422,2
423,4
424,3
425,4
426,1
427,1
428,1
429,2
430,3
431,3
432,1
433,4
434,4
435,3
436,4
437,3
438,2
439,1
440,1
441,3
442,2
443,1
444,1
445,1
446,3
447,1
448,1
449,2
450,2
451,5
452,3
453,2
454,2
455,2
456,3
457,1
458,1
459,1
460,4
461,1
462,2
463,2
464,2
465,2
466,2
467,1
468,3
469,1
470,5
471,4
472,3
473,2
474,5
475,4
476,1
477,1
478,4
479,1
480,1
481,1
482,1
483,1
484,2
485,1
486,2
487,1
488,2
489,1
490,1
