cluster_id,cluster_diam
0,5
1,6
2,10
3,13
4,8
5,17
6,13
7,3
8,17
9,43
10,3
11,3
12,4
13,18
14,1
15,5
16,11
17,29
18,18
19,4
20,2
21,22
22,25
23,1
24,9
25,13
26,1
27,39
28,6
29,45
30,1
31,1
32,7
33,2
34,3
35,3
36,10
37,1
38,3
39,29
40,1
41,1
42,4
43,4
44,24
45,2
46,5
47,18
48,9
49,3
50,3
51,2
52,16
53,3
54,3
55,20
56,3
57,2
58,6
59,6
60,2
61,2
62,6
63,1
64,3
65,23
66,5
67,1
68,4
69,15
70,7
71,4
72,11
73,3
74,5
75,1
76,1
77,2
78,1
79,6
80,1
81,3
82,14
83,3
84,7
85,24
86,6
87,1
88,7
89,4
90,6
91,5
92,6
93,7
94,1
95,3
96,1
97,2
98,1
99,2
100,4
101,4
102,3
103,2
104,2
105,14
106,3
107,5
108,4
109,2
110,3
111,12
112,7
113,7
114,3
115,1
116,5
117,8
118,3
119,1
120,3
121,4
122,3
123,4
124,1
125,3
126,6
127,2
128,4
129,2
130,2
131,12
132,2
133,2
134,10
135,11
136,3
137,6
138,6
139,7
140,3
141,7
142,5
143,5
144,3
145,2
146,2
147,3
148,4
149,1
150,1
151,1
152,18
153,3
154,2
155,4
156,4
157,3
158,6
159,6
160,3
161,1
162,3
163,1
164,2
165,6
166,4
167,4
168,2
169,1
170,3
171,7
172,1
173,5
174,4
175,9
176,1
177,3
178,3
179,2
180,2
181,4
182,3
183,4
184,9
185,10
186,3
187,4
188,9
189,4
190,9
191,6
192,3
193,2
194,1
195,1
196,26
197,10
198,2
199,3
200,5
201,15
202,12
203,4
204,1
205,6
206,1
207,8
208,3
209,1
210,2
211,5
212,6
213,1
214,4
215,1
216,7
217,3
218,2
219,1
220,1
221,3
222,5
223,1
224,5
225,2
226,10
227,5
228,1
229,3
230,8
231,2
232,3
233,4
234,2
235,10
236,2
237,2
238,1
239,9
240,2
241,3
242,1
243,1
244,8
245,2
246,1
247,5
248,2
249,1
250,1
251,2
252,2
253,2
254,2
255,10
256,5
257,1
258,1
259,5
260,2
261,1
262,2
263,3
264,4
265,2
266,6
267,2
268,1
269,6
270,1
271,4
272,1
273,3
274,1
275,1
276,4
277,1
278,2
279,1
280,8
281,2
282,1
283,2
284,1
285,3
286,2
287,4
288,1
289,4
290,8
291,2
292,5
293,1
294,1
295,6
296,1
297,2
298,1
299,3
300,2
301,2
302,1
303,2
304,4
305,3
306,2
307,2
308,1
309,7
310,1
311,10
312,2
313,1
314,2
315,1
316,2
317,1
318,1
319,2
320,1
321,1
322,5
323,6
324,2
325,1
326,4
327,4
328,1
329,1
330,2
331,3
332,1
333,2
334,3
335,1
336,3
337,2
338,1
339,1
340,3
341,1
342,2
343,2
344,4
345,2
346,3
347,1
348,1
349,1
350,1
351,2
352,2
353,1
354,3
355,1
356,5
357,4
358,3
359,2
360,4
361,1
362,1
363,1
364,1
365,1
366,1
367,1
368,1
369,2
370,1
371,1
