cluster_id,cluster_diam
0,5
1,4
2,14
3,3
4,5
5,7
6,6
7,1
8,5
9,13
10,4
11,4
12,3
13,2
14,1
15,1
16,1
17,4
18,4
19,14
20,8
21,19
22,4
23,2
24,10
25,19
26,1
27,6
28,13
29,1
30,4
31,51
32,1
33,7
34,2
35,8
36,3
37,3
38,8
39,1
40,3
41,7
42,1
43,1
44,3
45,1
46,23
47,2
48,4
49,19
50,4
51,3
52,3
53,2
54,33
55,3
56,13
57,3
58,3
59,19
60,3
61,2
62,3
63,6
64,2
65,1
66,5
67,1
68,1
69,11
70,5
71,1
72,11
73,4
74,20
75,6
76,2
77,10
78,3
79,5
80,1
81,1
82,2
83,3
84,4
85,1
86,2
87,2
88,1
89,3
90,8
91,3
92,7
93,6
94,1
95,1
96,7
97,1
98,16
99,2
100,4
101,4
102,8
103,1
104,3
105,1
106,6
107,2
108,1
109,2
110,2
111,2
112,26
113,4
114,4
115,16
116,3
117,1
118,2
119,5
120,1
121,2
122,2
123,2
124,10
125,2
126,3
127,5
128,3
129,1
130,2
131,3
132,12
133,7
134,9
135,2
136,4
137,3
138,3
139,1
140,1
141,2
142,3
143,1
144,8
145,2
146,1
147,8
148,7
149,3
150,1
151,3
152,4
153,3
154,1
155,2
156,6
157,2
158,1
159,3
160,2
161,2
162,10
163,1
164,6
165,3
166,2
167,6
168,6
169,4
170,7
171,8
172,2
173,7
174,2
175,3
176,2
177,1
178,3
179,1
180,1
181,1
182,3
183,2
184,1
185,1
186,1
187,12
188,13
189,2
190,2
191,4
192,4
193,3
194,2
195,3
196,2
197,4
198,2
199,1
200,3
201,1
202,2
203,3
204,2
205,1
206,2
207,2
208,2
209,6
210,1
211,7
212,1
213,1
214,10
215,4
216,3
217,5
218,1
219,1
220,3
221,3
222,2
223,1
224,2
225,3
226,2
227,2
228,4
229,4
230,6
231,1
232,4
233,6
234,1
235,9
236,6
237,3
238,11
239,3
240,9
241,3
242,9
243,4
244,8
245,7
246,2
247,2
248,1
249,1
250,29
251,10
252,2
253,9
254,2
255,5
256,8
257,3
258,4
259,1
260,6
261,1
262,3
263,3
264,1
265,1
266,5
267,6
268,1
269,6
270,1
271,1
272,1
273,5
274,3
275,5
276,1
277,2
278,1
279,1
280,3
281,1
282,1
283,4
284,3
285,1
286,5
287,1
288,5
289,1
290,10
291,1
292,1
293,2
294,3
295,1
296,1
297,1
298,1
299,7
300,5
301,4
302,2
303,2
304,1
305,1
306,10
307,2
308,2
309,3
310,2
311,5
312,1
313,4
314,1
315,1
316,11
317,1
318,8
319,2
320,3
321,2
322,1
323,3
324,4
325,1
326,6
327,1
328,2
329,1
330,3
331,2
332,2
333,3
334,2
335,10
336,5
337,1
338,1
339,3
340,7
341,5
342,2
343,1
344,2
345,3
346,4
347,2
348,4
349,9
350,1
351,2
352,1
353,6
354,1
355,3
356,2
357,1
358,1
359,1
360,1
361,1
362,3
363,1
364,3
365,4
366,1
367,2
368,1
369,6
370,2
371,2
372,1
373,2
374,3
375,1
376,3
377,2
378,3
379,4
380,1
381,1
382,8
383,2
384,2
385,5
386,1
387,1
388,6
389,2
390,1
391,1
392,1
393,2
394,2
395,1
396,1
397,1
398,6
399,4
400,1
401,2
402,1
403,4
404,2
405,1
406,2
407,4
408,3
409,2
410,1
411,1
412,7
413,1
414,1
415,2
416,7
417,8
418,1
419,1
420,1
421,2
422,2
423,1
424,2
425,1
426,1
427,2
428,1
429,1
430,1
431,1
432,5
433,4
434,2
435,2
436,6
437,1
438,1
439,1
440,2
441,4
442,3
443,4
444,1
445,1
446,1
447,2
448,8
449,3
450,3
451,1
452,4
453,6
454,3
455,3
456,4
457,2
458,1
459,2
460,1
461,1
462,3
463,2
464,1
465,1
466,2
467,1
468,3
469,1
470,1
471,2
472,2
473,1
474,2
475,5
476,3
477,2
478,2
479,2
480,3
481,3
482,1
483,1
484,1
485,4
486,1
487,2
488,2
489,2
490,2
491,2
492,1
493,3
494,1
495,5
496,4
497,3
498,2
499,5
500,4
501,1
502,1
503,4
504,1
505,1
506,1
507,1
508,1
509,2
510,1
511,1
512,2
513,1
514,2
515,1
516,1
