cluster_id,cluster_diam
0,100
1,18
2,166
3,3
4,36
5,24
6,17
7,2
8,2
9,1
10,6
11,8
12,3
13,12
14,4
15,1
16,3
17,52
18,7
19,3
20,12
21,3
22,7
23,4
24,10
25,3
26,1
27,2
28,6
29,1
30,6
31,5
32,2
33,12
34,4
35,1
36,10
37,24
38,3
39,14
40,4
41,3
42,1
43,4
44,4
45,1
46,2
47,4
48,3
49,2
50,2
51,3
52,9
53,6
54,4
55,2
56,5
57,1
58,1
59,10
60,2
61,4
62,2
63,2
64,2
65,1
66,1
67,1
68,2
69,4
70,5
71,1
72,3
73,7
74,1
75,4
76,1
77,3
78,2
79,4
80,6
81,2
82,1
83,8
84,11
85,2
86,1
87,1
88,5
89,6
90,1
91,1
92,2
93,3
94,2
95,4
96,1
97,1
98,1
99,2
100,4
101,1
