cluster_id,cluster_diam
0,5
1,7
2,9
3,13
4,13
5,17
6,13
7,3
8,17
9,39
10,3
11,3
12,19
13,1
14,33
15,7
16,11
17,37
18,19
19,20
20,4
21,22
22,25
23,1
24,26
25,13
26,1
27,39
28,6
29,49
30,1
31,1
32,7
33,5
34,3
35,3
36,10
37,1
38,3
39,2
40,1
41,4
42,6
43,2
44,28
45,2
46,5
47,8
48,3
49,3
50,16
51,3
52,3
53,20
54,3
55,2
56,6
57,2
58,2
59,13
60,1
61,3
62,14
63,4
64,24
65,7
66,4
67,9
68,3
69,5
70,3
71,1
72,2
73,1
74,6
75,2
76,3
77,14
78,3
79,7
80,6
81,9
82,10
83,6
84,7
85,6
86,1
87,1
88,2
89,1
90,2
91,4
92,4
93,3
94,2
95,2
96,14
97,3
98,5
99,4
100,1
101,2
102,3
103,12
104,3
105,1
106,8
107,1
108,3
109,8
110,1
111,3
112,6
113,14
114,4
115,2
116,2
117,2
118,2
119,10
120,11
121,7
122,7
123,7
124,7
125,7
126,5
127,5
128,3
129,3
130,2
131,6
132,3
133,1
134,1
135,18
136,3
137,2
138,4
139,4
140,3
141,6
142,8
143,3
144,1
145,4
146,6
147,4
148,2
149,1
150,4
151,1
152,5
153,14
154,1
155,3
156,3
157,2
158,2
159,3
160,9
161,10
162,13
163,4
164,9
165,4
166,9
167,6
168,3
169,2
170,1
171,1
172,25
173,2
174,3
175,7
176,15
177,4
178,1
179,7
180,1
181,11
182,3
183,1
184,2
185,5
186,1
187,4
188,1
189,1
190,8
191,2
192,4
193,4
194,5
195,1
196,5
197,5
198,1
199,8
200,1
201,1
202,3
203,4
204,2
205,2
206,1
207,3
208,1
209,1
210,1
211,5
212,2
213,1
214,1
215,2
216,2
217,3
218,2
219,13
220,1
221,5
222,2
223,1
224,2
225,4
226,2
227,6
228,6
229,1
230,4
231,1
232,1
233,4
234,2
235,2
236,1
237,8
238,1
239,2
240,3
241,2
242,4
243,1
244,4
245,8
246,1
247,1
248,6
249,3
250,2
251,1
252,3
253,2
254,2
255,1
256,2
257,4
258,3
259,2
260,2
261,1
262,8
263,1
264,10
265,2
266,1
267,2
268,1
269,2
270,1
271,2
272,1
273,1
274,2
275,5
276,6
277,2
278,1
279,4
280,1
281,2
282,3
283,1
284,1
285,1
286,3
287,2
288,1
289,1
290,3
291,2
292,4
293,2
294,3
295,1
296,1
297,2
298,1
299,3
300,1
301,5
302,4
303,3
304,2
305,4
306,2
307,1
308,1
309,1
310,1
311,1
312,1
313,2
314,1
315,1
