cluster_id,cluster_diam
0,1
1,1
2,2
3,3
4,5
5,1
6,2
7,3
8,2
9,2
10,1
11,1
12,1
13,3
14,4
15,2
16,12
17,2
18,3
19,2
20,1
21,1
22,2
23,7
24,1
25,1
26,1
27,4
28,1
29,1
30,1
31,2
32,2
33,1
34,3
35,1
36,2
37,4
38,4
39,3
40,6
41,3
42,5
43,2
44,3
45,7
46,1
47,2
48,1
49,3
50,2
51,5
52,2
53,4
54,1
55,1
56,3
57,1
58,1
59,2
60,2
61,3
62,1
63,1
64,6
65,1
66,3
67,3
68,4
69,1
70,2
71,1
72,1
73,4
74,1
75,3
76,1
77,1
78,1
79,1
80,1
81,5
82,1
83,2
84,1
85,1
86,1
87,1
88,2
89,1
90,2
91,1
92,1
93,1
94,1
95,2
96,7
97,2
98,1
99,2
100,1
101,1
102,12
103,2
104,1
105,1
106,1
107,1
108,2
109,7
110,2
111,1
112,2
113,1
114,5
115,7
116,2
117,3
118,1
119,2
120,1
121,3
122,3
123,1
124,1
125,1
126,1
127,1
128,1
129,2
130,1
131,3
132,2
133,6
134,4
135,1
136,1
137,1
138,1
139,1
140,9
141,3
142,1
143,1
144,2
145,1
146,1
147,1
148,2
149,5
150,2
151,1
152,1
153,1
154,1
155,3
156,2
157,4
158,1
159,1
160,1
161,1
162,2
163,2
164,2
165,3
166,2
167,6
168,1
169,2
170,1
171,1
172,1
173,2
174,4
175,2
176,2
177,2
178,3
179,4
180,3
181,2
182,1
183,1
184,1
185,1
186,1
187,2
188,1
189,5
190,1
191,1
192,2
193,1
194,5
195,2
196,15
197,1
198,1
199,1
200,1
201,2
202,1
203,1
204,2
205,1
206,3
207,2
208,4
209,2
210,2
211,3
212,1
213,1
214,5
215,2
216,1
217,6
218,2
219,2
220,1
221,1
222,5
223,1
224,2
225,3
226,3
227,4
228,2
229,1
230,4
231,1
232,5
233,1
234,1
235,1
236,1
237,4
238,1
239,5
240,2
241,1
242,2
243,2
244,5
245,4
246,2
247,1
248,3
249,1
250,2
251,1
252,1
253,1
254,2
255,1
256,3
257,2
258,1
259,4
260,1
261,5
262,2
263,2
264,1
265,5
266,1
267,4
268,2
269,1
270,1
271,1
272,3
273,1
274,2
275,1
276,1
277,2
278,1
279,2
280,1
281,1
282,1
283,3
284,2
285,1
286,1
287,1
288,1
289,1
290,10
291,2
292,3
293,1
294,1
295,12
296,1
297,1
298,1
299,2
300,4
301,1
302,2
303,2
304,5
305,1
306,5
307,3
308,4
309,12
310,1
311,1
312,2
313,1
314,1
315,1
316,2
317,1
318,3
319,3
320,1
321,3
322,1
323,1
324,1
325,3
326,2
327,1
328,5
329,1
330,1
331,1
332,1
333,3
334,1
335,1
336,1
337,4
338,1
339,1
340,2
341,3
342,2
343,4
344,1
345,1
346,4
347,1
348,16
349,1
350,6
351,1
352,1
353,1
354,3
355,1
356,2
357,2
358,3
359,3
360,2
361,3
362,2
363,3
364,3
365,5
366,3
367,1
368,1
369,1
370,2
371,2
372,2
373,4
374,2
375,1
376,1
377,1
378,27
379,5
380,4
381,2
382,9
383,1
384,3
385,1
386,6
387,4
388,4
389,1
390,1
391,1
392,2
393,3
394,1
395,1
396,2
397,2
398,1
399,3
400,2
401,1
402,1
403,1
404,15
405,2
406,8
407,4
408,1
409,1
410,3
411,2
412,2
413,2
414,1
415,3
416,1
417,1
418,1
419,1
420,2
421,6
422,2
423,2
424,8
425,1
426,1
427,1
428,3
429,1
430,1
431,2
432,1
433,5
434,1
435,1
436,1
437,4
438,3
439,5
440,2
441,6
442,3
443,2
444,2
445,1
446,1
447,7
448,1
449,1
450,1
451,2
452,1
453,1
454,5
455,5
456,2
457,5
458,2
459,1
460,3
461,1
462,1
463,1
464,8
465,1
466,1
467,1
468,1
469,3
470,2
471,1
472,1
473,3
474,1
475,6
476,2
477,1
478,1
479,1
480,1
481,2
482,3
483,1
484,1
485,3
486,2
487,4
488,1
489,1
490,1
491,4
492,1
493,1
494,1
495,3
496,4
497,1
498,3
499,1
500,5
501,16
502,7
503,2
504,1
505,1
506,1
507,2
508,2
509,1
510,3
511,4
512,2
513,3
514,1
515,1
516,1
517,1
518,1
519,1
520,2
521,1
522,1
523,1
524,1
525,1
526,1
527,1
528,2
529,1
530,1
531,2
532,1
533,1
534,2
535,1
536,1
537,2
538,1
539,1
540,7
541,2
542,1
543,2
544,4
545,1
546,1
547,2
548,2
549,1
550,2
551,1
552,1
553,1
554,1
555,3
556,1
557,2
558,1
559,6
560,1
561,1
562,4
563,1
564,1
565,3
566,3
567,2
568,3
569,1
570,2
571,2
572,6
573,4
574,1
575,3
576,1
577,1
578,4
579,1
580,1
581,2
582,3
583,2
584,2
585,1
586,1
587,1
588,1
589,5
590,1
591,1
592,1
593,1
594,1
595,1
596,5
597,3
598,6
599,2
600,1
601,3
602,1
603,1
604,1
605,1
606,2
607,1
608,1
609,3
610,1
611,2
612,3
613,1
614,1
615,1
616,7
617,5
618,2
619,3
620,2
621,1
622,8
623,1
624,3
625,1
626,1
627,1
628,2
629,1
630,2
631,2
632,1
633,1
634,1
635,1
636,5
637,4
638,1
639,1
640,1
641,1
642,1
643,1
644,1
645,1
646,1
647,2
648,1
649,2
650,1
651,1
652,1
653,2
654,1
655,1
656,4
657,1
658,2
659,2
660,3
661,2
662,3
663,3
664,2
665,1
666,2
667,1
668,3
669,3
670,3
671,1
672,1
673,3
674,2
675,3
676,1
677,2
678,2
679,3
680,1
681,2
682,2
683,2
684,2
685,2
686,3
687,1
688,1
689,1
690,4
691,1
692,1
693,4
694,1
695,3
696,2
697,4
698,1
699,1
700,1
701,2
702,1
703,1
704,3
705,2
706,2
707,1
708,1
709,3
710,1
711,1
712,1
713,1
714,2
715,2
716,1
717,2
718,3
719,1
720,1
721,1
722,1
723,2
724,2
725,1
726,2
727,3
728,1
729,1
730,1
731,5
732,1
733,1
734,2
735,5
736,2
737,1
738,4
739,2
740,1
741,1
742,4
743,1
744,1
745,1
746,1
747,2
748,1
749,1
750,1
751,2
752,1
753,1
754,1
755,1
756,2
757,1
758,2
759,2
760,1
761,1
762,2
763,1
764,1
765,1
766,1
767,1
768,1
769,4
770,5
