cluster_id,cluster_diam
0,4
1,1
2,2
3,3
4,4
5,5
6,1
7,1
8,5
9,4
10,4
11,2
12,2
13,2
14,1
15,1
16,1
17,4
18,5
19,7
20,6
21,3
22,12
23,2
24,1
25,3
26,7
27,2
28,1
29,2
30,12
31,1
32,2
33,1
34,4
35,3
36,4
37,1
38,6
39,2
40,7
41,1
42,1
43,3
44,1
45,4
46,2
47,4
48,4
49,4
50,3
51,2
52,19
53,3
54,5
55,2
56,3
57,2
58,3
59,15
60,3
61,2
62,3
63,3
64,2
65,6
66,1
67,1
68,13
69,5
70,1
71,1
72,8
73,4
74,18
75,1
76,8
77,3
78,4
79,1
80,1
81,6
82,2
83,3
84,3
85,8
86,4
87,1
88,2
89,1
90,1
91,3
92,8
93,1
94,7
95,1
96,1
97,4
98,1
99,1
100,5
101,1
102,11
103,1
104,4
105,1
106,1
107,1
108,1
109,2
110,1
111,4
112,1
113,1
114,1
115,2
116,2
117,16
118,4
119,1
120,2
121,1
122,3
123,1
124,4
125,1
126,1
127,18
128,1
129,2
130,8
131,2
132,1
133,5
134,2
135,1
136,2
137,3
138,6
139,1
140,3
141,2
142,4
143,1
144,3
145,1
146,3
147,1
148,1
149,2
150,1
151,1
152,7
153,8
154,2
155,1
156,5
157,3
158,1
159,4
160,1
161,3
162,3
163,1
164,1
165,2
166,6
167,2
168,1
169,2
170,2
171,1
172,2
173,6
174,2
175,4
176,4
177,8
178,2
179,2
180,1
181,2
182,2
183,2
184,12
185,1
186,2
187,1
188,1
189,1
190,2
191,3
192,2
193,1
194,1
195,1
196,3
197,1
198,3
199,4
200,2
201,2
202,4
203,4
204,2
205,6
206,3
207,2
208,2
209,1
210,2
211,1
212,1
213,1
214,2
215,2
216,2
217,2
218,6
219,1
220,8
221,1
222,4
223,4
224,3
225,1
226,3
227,18
228,1
229,1
230,1
231,1
232,1
233,1
234,2
235,3
236,2
237,3
238,1
239,8
240,2
241,2
242,2
243,4
244,1
245,1
246,5
247,2
248,1
249,7
250,2
251,1
252,5
253,1
254,6
255,3
256,2
257,3
258,3
259,6
260,7
261,4
262,7
263,2
264,1
265,8
266,1
267,5
268,4
269,2
270,1
271,1
272,3
273,1
274,2
275,5
276,8
277,3
278,4
279,1
280,6
281,1
282,3
283,1
284,1
285,8
286,1
287,6
288,4
289,1
290,4
291,1
292,1
293,5
294,3
295,5
296,1
297,2
298,1
299,1
300,8
301,1
302,4
303,4
304,1
305,1
306,1
307,10
308,3
309,2
310,2
311,1
312,1
313,1
314,2
315,1
316,20
317,2
318,5
319,1
320,5
321,3
322,1
323,1
324,1
325,1
326,1
327,1
328,1
329,7
330,1
331,2
332,3
333,1
334,1
335,1
336,1
337,4
338,2
339,4
340,2
341,3
342,3
343,4
344,4
345,2
346,1
347,2
348,1
349,1
350,9
351,2
352,2
353,3
354,3
355,1
356,2
357,1
358,3
359,10
360,2
361,1
362,11
363,1
364,9
365,2
366,1
367,5
368,2
369,2
370,1
371,2
372,3
373,4
374,1
375,6
376,1
377,48
378,2
379,1
380,1
381,1
382,1
383,6
384,1
385,3
386,2
387,2
388,1
389,3
390,2
391,3
392,2
393,3
394,3
395,4
396,10
397,4
398,1
399,1
400,3
401,3
402,2
403,1
404,1
405,1
406,3
407,4
408,2
409,2
410,4
411,4
412,6
413,4
414,1
415,2
416,15
417,1
418,3
419,2
420,1
421,1
422,3
423,5
424,1
425,3
426,1
427,1
428,4
429,1
430,1
431,3
432,1
433,2
434,3
435,4
436,1
437,2
438,1
439,6
440,2
441,2
442,1
443,2
444,3
445,3
446,1
447,1
448,4
449,1
450,1
451,2
452,1
453,8
454,1
455,2
456,3
457,2
458,3
459,1
460,2
461,1
462,1
463,1
464,5
465,2
466,5
467,2
468,1
469,3
470,3
471,1
472,2
473,1
474,1
475,4
476,6
477,2
478,1
479,1
480,2
481,3
482,5
483,1
484,1
485,3
486,4
487,1
488,2
489,1
490,1
491,4
492,1
493,3
494,2
495,1
496,1
497,7
498,1
499,2
500,1
501,2
502,7
503,7
504,1
505,1
506,1
507,2
508,2
509,1
510,1
511,1
512,1
513,1
514,1
515,1
516,2
517,1
518,1
519,4
520,1
521,1
522,1
523,5
524,2
525,4
526,2
527,1
528,2
529,2
530,2
531,1
532,4
533,1
534,1
535,1
536,1
537,5
538,3
539,3
540,3
541,1
542,5
543,1
544,1
545,1
546,1
547,1
548,6
549,1
550,6
551,6
552,3
553,1
554,4
555,2
556,3
557,3
558,3
559,1
560,3
561,1
562,6
563,3
564,1
565,3
566,1
567,1
568,2
569,2
570,1
571,1
572,2
573,5
574,1
575,4
576,1
577,1
578,2
579,1
580,1
581,1
582,2
583,1
584,1
585,2
586,1
587,5
588,1
589,1
590,1
591,2
592,3
593,3
594,1
595,2
596,3
597,3
598,1
599,2
600,2
601,2
602,2
603,3
604,3
605,1
606,1
607,1
608,3
609,1
610,3
611,1
612,1
613,1
614,3
615,2
616,1
617,1
618,2
619,2
620,2
621,2
622,1
623,3
624,1
625,3
626,2
627,4
628,3
629,2
630,1
631,3
632,1
633,1
634,2
635,2
636,8
637,4
638,1
639,1
640,4
641,1
642,1
643,1
644,2
645,1
646,1
647,1
648,1
649,2
650,1
651,1
652,1
653,1
654,2
655,1
656,2
657,1
658,2
659,1
660,1
661,1
662,1
