cluster_id,cluster_diam
0,5
1,4
2,14
3,3
4,5
5,7
6,5
7,1
8,5
9,13
10,4
11,4
12,3
13,2
14,1
15,1
16,1
17,4
18,4
19,14
20,8
21,19
22,4
23,2
24,9
25,17
26,1
27,6
28,15
29,1
30,4
31,51
32,1
33,7
34,2
35,8
36,3
37,3
38,1
39,2
40,7
41,1
42,1
43,3
44,1
45,5
46,2
47,4
48,19
49,4
50,2
51,3
52,2
53,33
54,3
55,13
56,3
57,3
58,19
59,3
60,2
61,3
62,6
63,2
64,1
65,5
66,1
67,1
68,11
69,5
70,1
71,8
72,4
73,19
74,6
75,2
76,12
77,3
78,5
79,1
80,1
81,2
82,6
83,2
84,3
85,4
86,1
87,2
88,2
89,1
90,3
91,8
92,3
93,7
94,6
95,1
96,1
97,7
98,1
99,16
100,2
101,4
102,3
103,4
104,1
105,3
106,1
107,6
108,2
109,1
110,2
111,2
112,2
113,26
114,4
115,4
116,16
117,3
118,1
119,2
120,5
121,1
122,1
123,1
124,2
125,10
126,2
127,3
128,5
129,3
130,1
131,2
132,3
133,12
134,6
135,1
136,3
137,2
138,4
139,3
140,3
141,1
142,1
143,1
144,3
145,1
146,8
147,2
148,1
149,5
150,3
151,7
152,3
153,1
154,3
155,4
156,1
157,1
158,2
159,6
160,2
161,1
162,3
163,2
164,10
165,1
166,6
167,3
168,2
169,4
170,5
171,4
172,7
173,8
174,2
175,7
176,2
177,3
178,2
179,1
180,3
181,1
182,1
183,1
184,3
185,2
186,1
187,1
188,1
189,12
190,13
191,2
192,2
193,4
194,4
195,3
196,2
197,3
198,2
199,4
200,2
201,1
202,3
203,1
204,2
205,3
206,2
207,1
208,2
209,2
210,2
211,6
212,1
213,7
214,1
215,1
216,10
217,4
218,3
219,7
220,18
221,1
222,1
223,2
224,3
225,2
226,1
227,2
228,3
229,1
230,2
231,4
232,4
233,6
234,1
235,7
236,6
237,1
238,9
239,6
240,3
241,11
242,3
243,9
244,3
245,9
246,4
247,8
248,7
249,2
250,1
251,1
252,27
253,10
254,2
255,9
256,2
257,5
258,8
259,3
260,4
261,1
262,6
263,1
264,3
265,1
266,1
267,1
268,5
269,6
270,1
271,6
272,1
273,1
274,1
275,5
276,3
277,5
278,1
279,2
280,1
281,1
282,4
283,3
284,1
285,1
286,4
287,2
288,2
289,3
290,1
291,2
292,1
293,10
294,1
295,1
296,2
297,3
298,1
299,2
300,1
301,1
302,1
303,7
304,5
305,4
306,3
307,2
308,2
309,1
310,1
311,10
312,2
313,2
314,3
315,2
316,5
317,1
318,4
319,1
320,1
321,1
322,11
323,1
324,8
325,2
326,1
327,2
328,1
329,3
330,4
331,1
332,6
333,1
334,2
335,1
336,1
337,3
338,2
339,2
340,3
341,2
342,10
343,5
344,1
345,1
346,3
347,7
348,5
349,2
350,1
351,1
352,2
353,3
354,4
355,2
356,4
357,4
358,9
359,1
360,2
361,1
362,6
363,1
364,3
365,1
366,3
367,2
368,1
369,1
370,1
371,1
372,3
373,1
374,1
375,3
376,4
377,1
378,2
379,1
380,6
381,2
382,2
383,1
384,2
385,3
386,1
387,3
388,2
389,1
390,4
391,1
392,1
393,8
394,2
395,2
396,2
397,3
398,1
399,1
400,1
401,6
402,2
403,1
404,1
405,1
406,2
407,2
408,1
409,1
410,1
411,6
412,4
413,1
414,1
415,4
416,2
417,1
418,2
419,4
420,1
421,3
422,2
423,1
424,1
425,7
426,1
427,1
428,2
429,7
430,8
431,1
432,1
433,1
434,2
435,2
436,1
437,1
438,2
439,1
440,1
441,2
442,1
443,1
444,1
445,1
446,1
447,5
448,4
449,2
450,2
451,4
452,1
453,1
454,1
455,2
456,4
457,1
458,3
459,3
460,4
461,1
462,4
463,1
464,1
465,1
466,1
467,2
468,8
469,3
470,3
471,3
472,1
473,4
474,1
475,6
476,3
477,3
478,1
479,1
480,4
481,2
482,1
483,2
484,1
485,1
486,3
487,2
488,1
489,1
490,2
491,1
492,3
493,5
494,1
495,2
496,2
497,1
498,2
499,5
500,3
501,2
502,2
503,2
504,3
505,3
506,1
507,1
508,3
509,1
510,3
511,1
512,1
513,1
514,2
515,1
516,1
517,2
518,2
519,2
520,1
521,2
522,1
523,3
524,1
525,5
526,4
527,3
528,2
529,5
530,4
531,1
532,1
533,4
534,1
535,1
536,1
537,1
538,1
539,2
540,1
541,1
542,2
543,1
544,2
545,1
546,1
