cluster_id,cluster_diam
0,53
1,52
2,18
3,172
4,3
5,7
6,38
7,24
8,17
9,2
10,2
11,1
12,6
13,5
14,3
15,12
16,4
17,1
18,3
19,52
20,7
21,3
22,12
23,3
24,7
25,31
26,5
27,4
28,10
29,3
30,1
31,2
32,6
33,1
34,6
35,7
36,4
37,2
38,12
39,4
40,1
41,10
42,24
43,5
44,3
45,16
46,4
47,3
48,1
49,2
50,4
51,4
52,1
53,2
54,4
55,3
56,2
57,2
58,3
59,6
60,1
61,9
62,6
63,4
64,2
65,5
66,1
67,1
68,10
69,2
70,5
71,4
72,2
73,2
74,2
75,1
76,1
77,1
78,2
79,4
80,5
81,1
82,4
83,3
84,7
85,1
86,4
87,1
88,3
89,2
90,4
91,6
92,2
93,1
94,8
95,11
96,2
97,1
98,1
99,5
100,6
101,1
102,1
103,2
104,3
105,2
106,4
107,2
108,1
109,1
110,1
111,2
112,4
113,2
114,1
