cluster_id,cluster_diam
0,7
1,4
2,12
3,3
4,4
5,7
6,3
7,1
8,5
9,13
10,4
11,4
12,3
13,2
14,1
15,1
16,1
17,4
18,5
19,7
20,8
21,3
22,15
23,3
24,1
25,9
26,3
27,7
28,1
29,4
30,15
31,1
32,2
33,2
34,1
35,7
36,2
37,4
38,3
39,3
40,1
41,2
42,7
43,1
44,1
45,3
46,1
47,4
48,2
49,4
50,19
51,4
52,2
53,3
54,2
55,20
56,3
57,6
58,2
59,4
60,3
61,3
62,15
63,3
64,2
65,3
66,7
67,2
68,1
69,5
70,1
71,1
72,11
73,5
74,1
75,8
76,4
77,17
78,3
79,2
80,8
81,3
82,4
83,1
84,1
85,2
86,6
87,2
88,3
89,4
90,1
91,2
92,2
93,1
94,3
95,8
96,1
97,7
98,5
99,1
100,1
101,1
102,7
103,1
104,16
105,2
106,4
107,3
108,1
109,3
110,1
111,1
112,2
113,1
114,6
115,1
116,1
117,1
118,2
119,2
120,27
121,4
122,1
123,3
124,1
125,5
126,1
127,4
128,1
129,1
130,17
131,1
132,2
133,10
134,2
135,3
136,5
137,2
138,1
139,2
140,3
141,2
142,6
143,1
144,3
145,2
146,4
147,1
148,3
149,1
150,1
151,1
152,3
153,1
154,10
155,8
156,2
157,1
158,5
159,3
160,7
161,3
162,1
163,3
164,4
165,1
166,1
167,2
168,6
169,2
170,1
171,2
172,2
173,1
174,2
175,6
176,3
177,3
178,2
179,4
180,5
181,4
182,7
183,2
184,2
185,7
186,2
187,2
188,2
189,1
190,3
191,2
192,1
193,1
194,1
195,3
196,2
197,1
198,1
199,1
200,5
201,3
202,13
203,2
204,2
205,4
206,4
207,3
208,3
209,2
210,4
211,2
212,1
213,3
214,1
215,1
216,2
217,2
218,2
219,1
220,2
221,2
222,2
223,6
224,1
225,7
226,1
227,1
228,4
229,4
230,3
231,1
232,4
233,18
234,1
235,1
236,2
237,1
238,1
239,1
240,2
241,3
242,8
243,2
244,4
245,4
246,5
247,6
248,1
249,7
250,2
251,1
252,5
253,1
254,6
255,3
256,11
257,3
258,3
259,6
260,3
261,7
262,4
263,7
264,7
265,2
266,1
267,1
268,13
269,9
270,1
271,9
272,2
273,5
274,8
275,3
276,4
277,1
278,6
279,1
280,3
281,1
282,1
283,1
284,5
285,6
286,1
287,6
288,1
289,1
290,1
291,5
292,3
293,5
294,1
295,2
296,1
297,1
298,1
299,4
300,4
301,1
302,1
303,1
304,48
305,3
306,2
307,2
308,3
309,1
310,2
311,1
312,2
313,1
314,5
315,8
316,2
317,1
318,1
319,1
320,1
321,1
322,1
323,2
324,3
325,1
326,1
327,1
328,1
329,4
330,2
331,5
332,4
333,3
334,1
335,2
336,1
337,1
338,10
339,2
340,2
341,3
342,7
343,1
344,5
345,1
346,4
347,1
348,10
349,1
350,1
351,11
352,1
353,8
354,2
355,1
356,2
357,2
358,1
359,2
360,3
361,4
362,1
363,6
364,1
365,2
366,1
367,1
368,5
369,1
370,10
371,3
372,2
373,2
374,4
375,3
376,6
377,3
378,2
379,3
380,4
381,10
382,5
383,1
384,1
385,3
386,7
387,2
388,1
389,1
390,2
391,3
392,4
393,2
394,4
395,4
396,9
397,1
398,2
399,15
400,1
401,6
402,1
403,3
404,5
405,1
406,3
407,2
408,1
409,4
410,1
411,1
412,3
413,1
414,2
415,3
416,4
417,1
418,2
419,1
420,6
421,2
422,2
423,1
424,2
425,3
426,3
427,1
428,1
429,4
430,1
431,1
432,2
433,1
434,8
435,2
436,2
437,2
438,3
439,1
440,1
441,1
442,5
443,7
444,2
445,1
446,1
447,1
448,2
449,1
450,7
451,2
452,1
453,1
454,2
455,3
456,5
457,4
458,1
459,1
460,3
461,4
462,2
463,1
464,2
465,4
466,1
467,1
468,3
469,2
470,1
471,1
472,7
473,1
474,1
475,2
476,7
477,8
478,1
479,1
480,1
481,1
482,2
483,2
484,1
485,1
486,1
487,1
488,1
489,1
490,1
491,2
492,1
493,1
494,1
495,1
496,5
497,2
498,4
499,2
500,2
501,4
502,1
503,1
504,1
505,2
506,4
507,1
508,3
509,3
510,4
511,1
512,4
513,1
514,1
515,1
516,1
517,2
518,8
519,3
520,3
521,3
522,3
523,1
524,4
525,1
526,6
527,3
528,1
529,3
530,1
531,1
532,4
533,2
534,1
535,1
536,3
537,1
538,2
539,1
540,1
541,1
542,2
543,1
544,1
545,3
546,5
547,1
548,2
549,2
550,1
551,2
552,5
553,3
554,1
555,2
556,2
557,2
558,3
559,3
560,1
561,1
562,3
563,1
564,3
565,1
566,1
567,1
568,2
569,1
570,1
571,2
572,2
573,2
574,2
575,1
576,3
577,1
578,5
579,4
580,3
581,3
582,2
583,2
584,8
585,4
586,1
587,1
588,4
589,1
590,1
591,1
592,2
593,1
594,1
595,1
596,1
597,1
598,2
599,1
600,2
601,1
602,1
