cluster_id,cluster_diam
0,2
1,1
2,2
3,6
4,5
5,1
6,1
7,5
8,7
9,4
10,2
11,2
12,1
13,1
14,1
15,3
16,4
17,2
18,12
19,2
20,3
21,2
22,1
23,1
24,2
25,11
26,1
27,1
28,1
29,4
30,1
31,2
32,1
33,2
34,2
35,1
36,1
37,3
38,4
39,2
40,4
41,4
42,4
43,3
44,6
45,3
46,5
47,2
48,2
49,3
50,7
51,1
52,2
53,1
54,3
55,2
56,5
57,1
58,2
59,4
60,1
61,1
62,4
63,3
64,8
65,1
66,2
67,3
68,4
69,1
70,1
71,6
72,1
73,3
74,3
75,4
76,1
77,2
78,1
79,1
80,3
81,4
82,1
83,3
84,1
85,1
86,1
87,1
88,1
89,4
90,1
91,4
92,1
93,1
94,1
95,1
96,2
97,1
98,2
99,1
100,1
101,1
102,2
103,2
104,7
105,3
106,1
107,2
108,1
109,3
110,13
111,2
112,1
113,1
114,1
115,1
116,1
117,2
118,9
119,2
120,1
121,3
122,1
123,1
124,3
125,7
126,2
127,3
128,1
129,2
130,1
131,3
132,3
133,3
134,1
135,1
136,1
137,1
138,1
139,3
140,5
141,7
142,1
143,1
144,1
145,2
146,1
147,5
148,3
149,1
150,1
151,3
152,1
153,1
154,1
155,2
156,6
157,2
158,1
159,2
160,1
161,1
162,3
163,2
164,4
165,4
166,1
167,1
168,1
169,1
170,2
171,2
172,2
173,10
174,2
175,1
176,1
177,2
178,1
179,1
180,1
181,1
182,2
183,4
184,2
185,2
186,2
187,3
188,4
189,3
190,2
191,1
192,1
193,1
194,1
195,1
196,2
197,1
198,5
199,1
200,1
201,2
202,1
203,6
204,2
205,17
206,1
207,1
208,1
209,1
210,1
211,1
212,2
213,1
214,2
215,2
216,1
217,1
218,4
219,2
220,4
221,2
222,2
223,4
224,1
225,1
226,5
227,2
228,1
229,6
230,2
231,2
232,1
233,1
234,5
235,1
236,3
237,3
238,3
239,3
240,6
241,2
242,3
243,4
244,5
245,1
246,1
247,1
248,1
249,4
250,1
251,5
252,2
253,1
254,3
255,2
256,5
257,5
258,3
259,4
260,1
261,4
262,1
263,1
264,3
265,1
266,1
267,1
268,2
269,1
270,3
271,2
272,1
273,4
274,1
275,1
276,5
277,4
278,1
279,2
280,1
281,5
282,1
283,1
284,4
285,2
286,1
287,1
288,1
289,1
290,6
291,3
292,2
293,1
294,1
295,2
296,1
297,2
298,5
299,1
300,1
301,1
302,4
303,2
304,1
305,1
306,1
307,1
308,2
309,1
310,1
311,10
312,2
313,3
314,1
315,1
316,1
317,1
318,1
319,1
320,3
321,8
322,2
323,2
324,2
325,9
326,3
327,5
328,4
329,4
330,7
331,1
332,1
333,2
334,1
335,1
336,1
337,9
338,2
339,2
340,3
341,3
342,1
343,1
344,2
345,1
346,3
347,10
348,1
349,9
350,1
351,1
352,1
353,1
354,8
355,1
356,1
357,1
358,4
359,2
360,1
361,3
362,2
363,1
364,1
365,6
366,1
367,1
368,15
369,1
370,1
371,1
372,3
373,2
374,2
375,2
376,4
377,1
378,2
379,3
380,2
381,3
382,3
383,5
384,5
385,1
386,1
387,1
388,2
389,3
390,2
391,4
392,2
393,1
394,1
395,1
396,1
397,28
398,5
399,4
400,2
401,9
402,1
403,12
404,2
405,4
406,3
407,3
408,1
409,2
410,7
411,3
412,1
413,2
414,2
415,1
416,3
417,2
418,1
419,1
420,1
421,19
422,1
423,2
424,7
425,4
426,1
427,4
428,2
429,2
430,2
431,1
432,1
433,3
434,1
435,1
436,4
437,1
438,3
439,1
440,1
441,6
442,2
443,2
444,1
445,9
446,3
447,1
448,3
449,1
450,2
451,3
452,1
453,1
454,1
455,1
456,9
457,4
458,5
459,6
460,7
461,2
462,2
463,1
464,1
465,1
466,1
467,1
468,2
469,1
470,1
471,4
472,5
473,2
474,5
475,2
476,1
477,3
478,1
479,5
480,1
481,1
482,1
483,1
484,2
485,1
486,3
487,2
488,1
489,1
490,1
491,3
492,2
493,6
494,2
495,1
496,1
497,1
498,2
499,4
500,1
501,1
502,3
503,2
504,4
505,1
506,1
507,1
508,1
509,1
510,1
511,1
512,3
513,4
514,1
515,1
516,3
517,4
518,20
519,2
520,1
521,1
522,1
523,2
524,2
525,1
526,2
527,4
528,4
529,1
530,1
531,1
532,1
533,2
534,1
535,1
536,1
537,1
538,1
539,1
540,2
541,1
542,1
543,1
544,2
545,1
546,1
547,2
548,1
549,2
550,1
551,1
552,2
553,4
554,1
555,4
556,2
557,1
558,1
559,2
560,2
561,1
562,1
563,2
564,1
565,1
566,1
567,6
568,1
569,1
570,3
571,4
572,1
573,2
574,2
575,4
576,3
577,1
578,1
579,2
580,3
581,2
582,1
583,1
584,1
585,1
586,1
587,5
588,1
589,3
590,1
591,1
592,1
593,1
594,1
595,5
596,3
597,6
598,2
599,1
600,3
601,1
602,1
603,1
604,1
605,2
606,1
607,3
608,1
609,1
610,2
611,3
612,1
613,3
614,1
615,6
616,3
617,1
618,1
619,3
620,1
621,1
622,2
623,2
624,1
625,1
626,1
627,5
628,1
629,1
630,1
631,1
632,3
633,1
634,1
635,1
636,2
637,2
638,1
639,1
640,2
641,1
642,4
643,1
644,1
645,6
646,3
647,1
648,2
649,1
650,2
651,3
652,3
653,3
654,1
655,1
656,2
657,3
658,1
659,2
660,1
661,1
662,2
663,2
664,2
665,2
666,2
667,3
668,1
669,1
670,1
671,4
672,3
673,1
674,4
675,3
676,2
677,4
678,1
679,3
680,2
681,1
682,1
683,3
684,2
685,2
686,1
687,1
688,3
689,2
690,1
691,1
692,1
693,2
694,1
695,1
696,3
697,1
698,1
699,1
700,2
701,2
702,1
703,3
704,1
705,2
706,1
707,5
708,1
709,1
710,2
711,5
712,2
713,1
714,4
715,1
716,1
717,4
718,1
719,1
720,1
721,1
722,2
723,1
724,1
725,1
726,1
727,2
728,1
