cluster_id,cluster_diam
0,5
1,7
2,9
3,22
4,17
5,39
6,17
7,36
8,3
9,3
10,28
11,1
12,32
13,7
14,49
15,42
16,18
17,3
18,24
19,13
20,7
21,39
22,8
23,52
24,2
25,1
26,6
27,5
28,3
29,11
30,1
31,3
32,2
33,1
34,4
35,6
36,2
37,31
38,6
39,12
40,8
41,3
42,3
43,11
44,3
45,3
46,47
47,3
48,3
49,6
50,2
51,16
52,3
53,3
54,18
55,4
56,10
57,3
58,8
59,5
60,3
61,1
62,2
63,1
64,6
65,3
66,9
67,10
68,1
69,11
70,6
71,1
72,16
73,1
74,2
75,1
76,2
77,4
78,4
79,3
80,2
81,14
82,3
83,5
84,4
85,14
86,10
87,3
88,1
89,9
90,21
91,5
92,2
93,2
94,10
95,13
96,7
97,7
98,12
99,5
100,3
101,5
102,3
103,1
104,1
105,30
106,3
107,3
108,9
109,3
110,2
111,4
112,6
113,4
114,2
115,1
116,4
117,5
118,1
119,14
120,1
121,3
122,3
123,2
124,2
125,3
126,9
127,10
128,4
129,4
130,6
131,1
132,1
133,3
134,7
135,4
136,1
137,7
138,2
139,12
140,2
141,5
142,1
143,1
144,9
145,2
146,4
147,4
148,5
149,1
150,6
151,1
152,1
153,1
154,3
155,4
156,2
157,2
158,2
159,1
160,1
161,5
162,1
163,1
164,7
165,1
166,2
167,13
168,8
169,2
170,2
171,2
172,4
173,2
174,6
175,1
176,2
177,2
178,1
179,8
180,1
181,2
182,3
183,2
184,4
185,1
186,4
187,1
188,1
189,6
190,3
191,1
192,3
193,2
194,1
195,3
196,4
197,3
198,2
199,2
200,1
201,8
202,1
203,10
204,2
205,2
206,1
207,3
208,1
209,2
210,1
211,1
212,5
213,6
214,2
215,1
216,4
217,2
218,3
219,1
220,1
221,3
222,2
223,1
224,3
225,2
226,4
227,2
228,3
229,1
230,1
231,1
232,3
233,1
234,5
235,4
236,5
237,2
238,4
239,2
240,1
241,1
242,2
