cluster_id,cluster_diam
0,1
1,1
2,1
3,1
4,2
5,1
6,1
7,2
8,2
9,1
10,1
11,1
12,1
13,1
14,1
15,1
16,1
17,3
18,2
19,1
20,1
21,2
22,3
23,1
24,1
25,1
26,2
27,1
28,1
29,1
30,2
31,2
32,2
33,1
34,3
35,1
36,4
37,1
38,1
39,1
40,1
41,5
42,1
43,1
44,1
45,1
46,2
47,1
48,1
49,2
50,1
51,1
52,1
53,1
54,1
55,2
56,1
57,1
58,2
59,1
60,1
61,1
62,1
63,1
64,2
65,1
66,2
67,1
68,3
69,4
70,1
71,2
72,1
73,2
74,1
75,1
76,1
77,1
78,1
79,1
80,1
81,2
82,1
83,2
84,1
85,1
86,5
87,2
88,1
89,1
90,1
91,2
92,1
93,2
94,1
95,1
96,2
97,1
98,1
99,2
100,1
101,2
102,1
103,1
104,2
105,2
106,1
107,1
108,1
109,1
110,1
111,1
112,1
113,1
114,2
115,3
116,1
117,1
118,1
119,1
120,1
121,1
122,1
123,1
124,2
125,2
126,1
127,1
128,3
129,1
130,2
131,1
132,3
133,1
134,4
135,2
136,1
137,1
138,1
139,1
140,1
141,1
142,1
143,1
144,1
145,2
146,1
147,1
148,1
149,1
150,1
151,1
152,1
153,1
154,2
155,1
156,2
157,1
158,1
159,2
160,1
161,1
162,2
163,2
164,1
165,1
166,1
167,1
168,1
169,4
170,1
171,1
172,1
173,2
174,3
175,1
176,1
177,1
178,1
179,1
180,2
181,1
182,1
183,1
184,1
185,1
186,1
187,1
188,1
189,1
190,1
191,1
192,1
193,1
194,1
195,3
196,1
197,3
198,2
199,1
200,1
201,1
202,1
203,2
204,1
205,2
206,1
207,1
208,2
209,1
210,3
211,1
212,2
213,1
214,1
215,1
216,2
217,1
218,4
219,1
220,1
221,1
222,1
223,1
224,2
225,1
226,2
227,2
228,2
229,1
230,1
231,2
232,4
233,3
234,4
235,4
236,4
237,2
238,4
239,2
240,1
241,1
242,5
243,2
244,1
245,1
246,1
247,1
248,1
249,1
250,1
251,2
252,1
253,3
254,1
255,2
256,1
257,1
258,1
259,1
260,4
261,1
262,2
263,8
264,1
265,1
266,1
267,2
268,1
269,1
270,2
271,1
272,1
273,1
274,1
275,2
276,2
277,3
278,1
279,1
280,1
281,1
282,2
283,1
284,1
285,3
286,2
287,1
288,1
289,4
290,1
291,2
292,1
293,1
294,3
295,3
296,1
297,1
298,2
299,1
300,1
301,1
302,1
303,1
304,1
305,1
306,1
307,1
308,1
309,2
310,1
311,3
312,2
313,2
314,1
315,1
316,1
317,2
318,1
319,4
320,1
321,1
322,1
323,1
324,1
325,1
326,2
327,3
328,1
329,1
330,2
331,2
332,1
333,1
334,1
335,1
336,1
337,2
338,1
339,1
340,1
341,1
342,1
343,1
344,1
345,2
346,1
347,2
348,2
349,3
350,1
351,1
352,1
353,1
354,1
355,2
356,2
357,6
358,1
359,1
360,1
361,6
362,1
363,1
364,1
365,4
366,1
367,1
368,2
369,1
370,1
371,4
372,1
373,1
374,1
375,1
376,1
377,2
378,1
379,2
380,1
381,1
382,1
383,5
384,1
385,1
386,1
387,1
388,1
389,1
390,1
391,1
392,2
393,3
394,1
395,1
396,2
397,1
398,2
399,1
400,1
401,1
402,1
403,1
404,1
405,1
406,2
407,1
408,4
409,1
410,2
411,1
412,2
413,1
414,2
415,2
416,1
417,1
418,1
419,2
420,1
421,1
422,1
423,1
424,2
425,2
426,1
427,3
428,2
429,14
430,1
431,1
432,2
433,2
434,2
435,4
436,5
437,1
438,1
439,1
440,4
441,1
442,1
443,1
444,1
445,1
446,1
447,1
448,1
449,1
450,2
451,3
452,1
453,1
454,1
455,3
456,2
457,1
458,1
459,1
460,1
461,1
462,1
463,1
464,1
465,1
466,1
467,1
468,1
469,1
470,5
471,1
472,1
473,1
474,1
475,3
476,1
477,2
478,1
479,1
480,1
481,1
482,2
483,1
484,1
485,1
486,1
487,1
488,3
489,3
490,2
491,1
492,2
493,1
494,3
495,1
496,1
497,2
498,1
499,1
500,2
501,2
502,1
503,1
504,1
505,3
506,2
507,3
508,1
509,1
510,1
511,1
512,1
513,1
514,2
515,1
516,1
517,2
518,1
519,1
520,1
521,1
522,2
523,1
524,1
525,1
526,1
527,1
528,3
529,1
530,1
531,1
532,1
533,2
534,1
535,1
536,2
537,1
538,1
539,2
540,1
541,2
542,1
543,1
544,1
545,2
546,1
547,1
548,1
549,1
550,1
551,2
552,2
553,1
554,2
555,1
556,1
557,1
558,1
559,1
560,1
561,1
562,1
563,1
564,1
565,1
566,1
567,1
568,1
569,2
570,1
571,1
572,1
573,1
574,1
575,1
576,1
577,1
578,2
579,3
580,2
581,4
582,4
583,2
584,1
585,1
586,1
587,1
588,2
589,1
590,1
591,1
592,1
593,2
594,2
595,2
596,2
597,1
598,1
599,2
600,1
601,2
602,2
603,3
604,1
605,1
606,1
607,1
608,3
609,1
610,2
611,1
612,2
613,1
614,1
615,2
616,1
617,1
618,1
619,1
620,1
621,1
622,1
623,1
624,3
625,1
626,2
627,1
628,1
629,2
630,1
631,1
632,2
633,1
634,1
635,2
636,1
637,3
638,1
639,1
640,2
641,2
642,1
643,1
644,1
645,2
646,1
647,1
648,3
649,2
650,2
651,2
652,2
653,2
654,1
655,4
656,1
657,1
658,1
659,1
660,1
661,1
662,1
663,1
664,1
665,1
666,2
667,1
668,1
669,1
670,2
671,2
672,1
673,3
674,2
675,1
676,2
677,1
678,1
679,1
680,2
681,1
682,1
683,4
684,3
685,4
686,1
687,3
