cluster_id,cluster_diam
0,5
1,7
2,9
3,22
4,17
5,39
6,17
7,39
8,3
9,3
10,20
11,1
12,32
13,7
14,51
15,43
16,18
17,3
18,23
19,13
20,2
21,39
22,8
23,51
24,2
25,1
26,7
27,5
28,3
29,11
30,1
31,3
32,2
33,1
34,4
35,6
36,2
37,31
38,2
39,10
40,8
41,3
42,3
43,11
44,3
45,3
46,47
47,3
48,3
49,6
50,2
51,16
52,3
53,3
54,18
55,4
56,9
57,8
58,5
59,3
60,1
61,2
62,1
63,6
64,4
65,3
66,9
67,10
68,1
69,11
70,6
71,1
72,16
73,1
74,2
75,1
76,2
77,4
78,4
79,3
80,2
81,14
82,3
83,5
84,4
85,14
86,8
87,1
88,3
89,8
90,1
91,9
92,21
93,2
94,2
95,2
96,2
97,10
98,13
99,7
100,7
101,12
102,5
103,3
104,6
105,2
106,6
107,3
108,1
109,1
110,38
111,3
112,3
113,4
114,4
115,3
116,6
117,11
118,2
119,4
120,6
121,4
122,2
123,1
124,4
125,1
126,5
127,1
128,14
129,1
130,3
131,3
132,2
133,2
134,3
135,9
136,10
137,4
138,4
139,6
140,1
141,1
142,3
143,7
144,4
145,1
146,7
147,2
148,1
149,11
150,2
151,5
152,1
153,4
154,1
155,1
156,9
157,2
158,4
159,4
160,5
161,1
162,5
163,1
164,6
165,1
166,1
167,1
168,3
169,4
170,2
171,2
172,1
173,4
174,1
175,1
176,1
177,5
178,1
179,1
180,2
181,3
182,2
183,13
184,1
185,2
186,2
187,2
188,4
189,2
190,6
191,1
192,5
193,2
194,4
195,2
196,1
197,8
198,1
199,2
200,3
201,2
202,4
203,1
204,4
205,1
206,1
207,6
208,3
209,2
210,1
211,3
212,2
213,1
214,3
215,4
216,3
217,2
218,2
219,1
220,8
221,1
222,10
223,2
224,2
225,1
226,3
227,1
228,2
229,1
230,1
231,5
232,6
233,2
234,1
235,4
236,2
237,3
238,1
239,1
240,3
241,2
242,1
243,3
244,2
245,4
246,2
247,3
248,1
249,1
250,1
251,3
252,1
253,5
254,4
255,5
256,2
257,4
258,2
259,1
260,1
261,2
